Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,111.375449,[204 143] ; [ 40 212],[141.34891486 205.65108514] ; [102.65108514 149.34891486],1
n2,1,0.285453,1.140945,[47 13] ; [39 17],[44.48275862 15.51724138] ; [41.51724138 14.48275862],0
a1,1,0.296671,1.089098,[ 19 337] ; [  9 245],[ 16.34098361 339.65901639] ; [ 11.65901639 242.34098361],0
b3,1,0.311108,1.025966,[ 93 136] ; [ 55 100],[ 88.26041667 140.73958333] ; [59.73958333 95.26041667],0
b2,1,0.311108,1.025966,[ 93 136] ; [ 55 100],[ 88.26041667 140.73958333] ; [59.73958333 95.26041667],0
a8,1,0.340989,0.906708,[ 52 267] ; [ 31 201],[ 48.05263158 270.94736842] ; [ 34.94736842 197.05263158],0
u2,1,0.546954,0.362802,[43 35] ; [52 35],[44.90909091 33.09090909] ; [50.09090909 36.90909091],0
s5,1,0.559643,0.340323,[122 219] ; [ 84 167],[118.65878378 222.34121622] ; [ 87.34121622 163.65878378],0
b5,1,0.638688,0.220462,[210 146] ; [145 109],[207.18032787 148.81967213] ; [147.81967213 106.18032787],0
s2,1,0.644874,0.212424,[178 173] ; [123 129],[175.20895522 175.79104478] ; [125.79104478 126.20895522],0
a4,1,0.65579,0.198679,[158 197] ; [108 145],[155.3125 199.6875] ; [110.6875 142.3125],0
s3,1,0.668257,0.183648,[193 153] ; [145 107],[195.56521739 150.43478261] ; [142.43478261 109.56521739],0
s6,1,0.668599,0.183245,[232 117] ; [169  79],[234.42043551 114.57956449] ; [166.57956449  81.42043551],0
p1,1,0.689296,0.159848,[ 33 323] ; [ 21 231],[ 31.61842105 324.38157895] ; [ 22.38157895 229.61842105],0
v4,1,0.729741,0.119349,[339  12] ; [243  10],[338.21523179  12.78476821] ; [243.78476821   9.21523179],0
n1,1,0.795343,0.067277,[19 41] ; [19 37],[19.65517241 40.34482759] ; [18.34482759 37.65517241],0
u3,1,0.878491,0.023373,[45 34] ; [50 36],[45.48484848 33.51515152] ; [49.51515152 36.48484848],0
p6,1,0.903378,0.014737,[142 208] ; [101 151],[141.27906977 208.72093023] ; [101.72093023 150.27906977],0
