Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.000589,11.810536,[14 18] ; [22  3],[20.21052632 11.78947368] ; [15.78947368  9.21052632],1
u3,1,0.388072,0.744974,[ 2 13] ; [2 5],[ 2.72727273 12.27272727] ; [1.27272727 5.72727273],0
n3,1,0.406669,0.688519,[ 7 11] ; [8 7],[8.18181818 9.81818182] ; [6.81818182 8.18181818],0
b1,1,0.409269,0.680923,[17 15] ; [16  9],[18.52631579 13.47368421] ; [14.47368421 10.52631579],0
b4,1,0.409269,0.680923,[17 15] ; [16  9],[18.52631579 13.47368421] ; [14.47368421 10.52631579],0
p1,1,0.440973,0.59375,[ 4 28] ; [ 5 20],[ 5.05263158 26.94736842] ; [ 3.94736842 21.05263158],0
s5,1,0.532884,0.388889,[ 7 25] ; [ 7 17],[ 8. 24.] ; [ 6. 18.],0
r2,1,0.556697,0.345456,[21 10] ; [18  6],[21.98181818  9.01818182] ; [17.01818182  6.98181818],0
p11,1,0.662212,0.190848,[11 21] ; [10 15],[11.78947368 20.21052632] ; [ 9.21052632 15.78947368],0
p10,1,0.743482,0.10709,[15 16] ; [11 14],[14.39285714 16.60714286] ; [11.60714286 13.39285714],0
n6,1,0.74743,0.103704,[20 12] ; [16  8],[20.57142857 11.42857143] ; [15.42857143  8.57142857],0
p12,1,0.797444,0.065873,[ 2 30] ; [ 2 23],[ 2.24561404 29.75438596] ; [ 1.75438596 23.24561404],0
s6,1,0.80915,0.058333,[11 21] ; [ 9 15],[11.42857143 20.57142857] ; [ 8.57142857 15.42857143],0
v3,1,0.900473,0.015641,[ 7 24] ; [ 6 19],[ 7.19642857 23.80357143] ; [ 5.80357143 19.19642857],0
s4,1,0.905542,0.014081,[ 6 26] ; [ 5 20],[ 6.1754386 25.8245614] ; [ 4.8245614 20.1754386],0
u2,1,0.925558,0.00873,[ 4 11] ; [2 5],[ 4.09090909 10.90909091] ; [1.90909091 5.09090909],0
p2,1,0.930749,0.007552,[14 17] ; [11 14],[13.83928571 17.16071429] ; [11.16071429 13.83928571],0
b2,1,0.953613,0.003384,[ 9 14] ; [ 8 12],[ 9.09302326 13.90697674] ; [ 7.90697674 12.09302326],0
b3,1,0.953613,0.003384,[ 9 14] ; [ 8 12],[ 9.09302326 13.90697674] ; [ 7.90697674 12.09302326],0
