Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.001572,9.991807,[32 22] ; [28 59],[22.9787234 31.0212766] ; [37.0212766 49.9787234],0
p1,1,0.465852,0.531798,[ 4 49] ; [ 4 83],[ 3.02857143 49.97142857] ; [ 4.97142857 82.02857143],0
s2,1,0.500606,0.453652,[ 6 48] ; [13 73],[ 7.32857143 46.67142857] ; [11.67142857 74.32857143],0
v1,1,0.534476,0.385874,[21 33] ; [29 57],[19.28571429 34.71428571] ; [30.71428571 55.28571429],0
n4,1,0.549156,0.358831,[19 35] ; [35 52],[20.68085106 33.31914894] ; [33.31914894 53.68085106],0
a6,1,0.575203,0.314055,[33 21] ; [49 38],[31.40425532 22.59574468] ; [50.59574468 36.40425532],0
d3,1,0.700462,0.147992,[36 18] ; [60 26],[37.02857143 16.97142857] ; [58.97142857 27.02857143],0
s8,1,0.7284,0.120586,[10 44] ; [18 68],[10.8 43.2] ; [17.2 68.8],0
a3,1,0.739509,0.110559,[32 22] ; [54 33],[32.93617021 21.06382979] ; [53.06382979 33.93617021],0
b5,1,0.742528,0.107918,[35 19] ; [54 33],[34.08510638 19.91489362] ; [54.91489362 32.08510638],0
d4,1,0.753408,0.098689,[44 10] ; [69 18],[43.27659574 10.72340426] ; [69.72340426 17.27659574],0
v3,1,0.778271,0.079284,[13 38] ; [23 60],[13.70149254 37.29850746] ; [22.29850746 60.70149254],0
a7,1,0.841099,0.040195,[40 14] ; [65 21],[40.5 13.5] ; [64.5 21.5],0
v2,1,0.862327,0.030072,[24 28] ; [41 45],[24.49275362 27.50724638] ; [40.50724638 45.49275362],0
d2,1,0.865979,0.028483,[20 34] ; [31 56],[19.53191489 34.46808511] ; [31.46808511 55.53191489],0
p4,1,0.874039,0.025132,[20 33] ; [34 53],[20.44285714 32.55714286] ; [33.55714286 53.44285714],0
n1,1,0.912869,0.011973,[ 3 11] ; [ 6 24],[ 2.86363636 11.13636364] ; [ 6.13636364 23.86363636],0
a4,1,0.932144,0.00725,[19 35] ; [30 57],[18.76595745 35.23404255] ; [30.23404255 56.76595745],0
a5,1,0.940289,0.005611,[32 22] ; [51 36],[31.78723404 22.21276596] ; [51.21276596 35.78723404],0
p8,1,0.943289,0.00506,[21 32] ; [35 52],[21.2 31.8] ; [34.8 52.2],0
d1,1,0.947099,0.004402,[27 27] ; [44 43],[27.19148936 26.80851064] ; [43.80851064 43.19148936],0
b2,1,0.989755,0.000165,[ 9 22] ; [14 34],[ 9.02531646 21.97468354] ; [13.97468354 34.02531646],0
b3,1,0.989755,0.000165,[ 9 22] ; [14 34],[ 9.02531646 21.97468354] ; [13.97468354 34.02531646],0
