Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.7e-05,17.609756,[30 11] ; [11 30],[20.5 20.5] ; [20.5 20.5],1
b4,1,0.650326,0.205489,[23 18] ; [22 21],[21.96428571 19.03571429] ; [23.03571429 19.96428571],0
d3,1,0.656285,0.198068,[24 17] ; [22 19],[23. 18.] ; [23. 18.],0
s3,1,0.672991,0.178123,[21 20] ; [24 19],[21.96428571 19.03571429] ; [23.03571429 19.96428571],0
p1,1,0.692723,0.156153,[ 7 34] ; [ 6 37],[ 6.3452381 34.6547619] ; [ 6.6547619 36.3452381],0
b5,1,0.697977,0.150585,[26 15] ; [29 14],[26.8452381 14.1547619] ; [28.1547619 14.8452381],0
u2,1,0.707047,0.141244,[11  8] ; [14  8],[11.58536585  7.41463415] ; [13.41463415  8.58536585],0
a8,1,0.75669,0.095995,[ 7 30] ; [ 7 36],[ 6.475 30.525] ; [ 7.525 35.475],0
a7,1,0.771154,0.084603,[26 14] ; [26 16],[25.36585366 14.63414634] ; [26.63414634 15.36585366],0
a4,1,0.871547,0.026145,[ 8 33] ; [ 9 34],[ 8.29761905 32.70238095] ; [ 8.70238095 34.29761905],0
d1,1,0.890199,0.019058,[12 29] ; [12 31],[11.71428571 29.28571429] ; [12.28571429 30.71428571],0
