Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,48.216465,[43 60] ; [209  55],[70.72479564 32.27520436] ; [181.27520436  82.72479564],1
u2,1,0.410184,0.678268,[18 19] ; [46 35],[20.06779661 16.93220339] ; [43.93220339 37.06779661],0
n6,1,0.467336,0.528268,[78 24] ; [211  53],[80.54098361 21.45901639] ; [208.45901639  55.54098361],0
n3,1,0.568375,0.325408,[16  6] ; [43 22],[14.91954023  7.08045977] ; [44.08045977 20.91954023],0
a1,1,0.573075,0.317564,[  3 100] ; [ 11 253],[ 3.92915531 99.07084469] ; [ 10.07084469 253.92915531],0
d2,1,0.577489,0.310311,[47 56] ; [112 152],[44.6239782 58.3760218] ; [114.3760218 149.6239782],0
v1,1,0.591918,0.287359,[48 52] ; [133 127],[50.27777778 49.72222222] ; [130.72222222 129.27777778],0
a4,1,0.610893,0.258876,[41 61] ; [113 149],[43.15384615 58.84615385] ; [110.84615385 151.15384615],0
p5,1,0.691784,0.157161,[11 90] ; [ 25 238],[ 9.98901099 91.01098901] ; [ 26.01098901 236.98901099],0
b4,1,0.715897,0.132458,[63 40] ; [156 108],[61.46321526 41.53678474] ; [157.53678474 106.46321526],0
v3,1,0.718498,0.129936,[33 64] ; [ 92 163],[34.44602273 62.55397727] ; [ 90.55397727 164.44602273],0
s8,1,0.738137,0.111771,[26 75] ; [ 72 190],[27.26721763 73.73278237] ; [ 70.73278237 191.26721763],0
n5,1,0.748691,0.102634,[70 31] ; [177  85],[68.72451791 32.27548209] ; [178.27548209  83.72451791],0
p3,1,0.767532,0.087382,[45 57] ; [121 143],[46.26229508 55.73770492] ; [119.73770492 144.26229508],0
n2,1,0.777891,0.079563,[18  8] ; [43 22],[17.42857143  8.57142857] ; [43.57142857 21.42857143],0
p11,1,0.783239,0.07568,[79 24] ; [206  58],[79.98637602 23.01362398] ; [205.01362398  58.98637602],0
p12,1,0.804956,0.060979,[ 4 96] ; [ 12 249],[ 4.43213296 95.56786704] ; [ 11.56786704 249.43213296],0
p7,1,0.807339,0.059468,[59 40] ; [158 101],[60.00837989 38.99162011] ; [156.99162011 102.00837989],0
n4,1,0.826485,0.048054,[76 26] ; [193  70],[75.17260274 26.82739726] ; [193.82739726  69.17260274],0
u4,1,0.838427,0.041577,[  1 102] ; [  2 262],[  0.84196185 102.15803815] ; [  2.15803815 261.84196185],0
s7,1,0.905227,0.014175,[27 70] ; [ 68 182],[26.55619597 70.44380403] ; [ 68.44380403 181.55619597],0
s6,1,0.912358,0.012114,[47 51] ; [123 137],[46.53631285 51.46368715] ; [123.46368715 136.53631285],0
p6,1,0.946925,0.004431,[28 72] ; [ 74 187],[28.25484765 71.74515235] ; [ 73.74515235 187.25484765],0
p1,1,0.997977,6e-06,[ 7 95] ; [ 18 244],[ 7.00549451 94.99450549] ; [ 17.99450549 244.00549451],0
