Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,46.820186,[ 73 131] ; [75 21],[100.64 103.36] ; [47.36 48.64],1
n2,1,0.680825,0.169199,[46 10] ; [14  4],[45.40540541 10.59459459] ; [14.59459459  3.40540541],0
p9,1,0.682924,0.166853,[176  35] ; [81 14],[177.2124183  33.7875817] ; [79.7875817 15.2124183],0
d2,1,0.76194,0.091769,[ 31 182] ; [13 85],[ 30.13504823 182.86495177] ; [13.86495177 84.13504823],0
d4,1,0.788763,0.07178,[127  87] ; [56 41],[125.92282958  88.07717042] ; [57.07717042 39.92282958],0
s1,1,0.793956,0.068213,[  8 205] ; [ 3 92],[  7.60714286 205.39285714] ; [ 3.39285714 91.60714286],0
n3,1,0.81281,0.056076,[45 11] ; [14  4],[44.64864865 11.35135135] ; [14.35135135  3.64864865],0
u3,1,0.840186,0.040665,[55 45] ; [16 12],[55.46875 44.53125] ; [15.53125 12.46875],0
d3,1,0.865953,0.028494,[ 86 128] ; [38 59],[ 85.32475884 128.67524116] ; [38.67524116 58.32475884],0
a1,1,0.883633,0.021423,[  8 206] ; [ 4 94],[  8.23076923 205.76923077] ; [ 3.76923077 94.23076923],0
b1,1,0.897743,0.016516,[ 77 137] ; [36 62],[ 77.50641026 136.49358974] ; [35.49358974 62.50641026],0
a7,1,0.921586,0.00969,[135  79] ; [60 36],[134.61290323  79.38709677] ; [60.38709677 35.61290323],0
a6,1,0.927527,0.008273,[129  85] ; [59 38],[129.36334405  84.63665595] ; [58.63665595 38.36334405],0
d5,1,0.933554,0.006951,[119  95] ; [54 44],[118.66025641  95.33974359] ; [54.33974359 43.66025641],0
