Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.00043,12.395804,[47 22] ; [ 4 14],[40.44827586 28.55172414] ; [10.55172414  7.44827586],1
p1,1,0.428149,0.62784,[ 4 65] ; [ 2 16],[ 4.75862069 64.24137931] ; [ 1.24137931 16.75862069],0
s2,1,0.431767,0.618067,[34 35] ; [ 7 11],[32.51724138 36.48275862] ; [8.48275862 9.51724138],0
b5,1,0.449021,0.573123,[45 24] ; [10  8],[43.62068966 25.37931034] ; [11.37931034  6.62068966],0
n1,1,0.460967,0.543545,[ 5 16] ; [3 5],[ 5.79310345 15.20689655] ; [2.20689655 5.79310345],0
d5,1,0.529888,0.394605,[58 11] ; [14  4],[57.10344828 11.89655172] ; [14.89655172  3.10344828],0
p6,1,0.606771,0.264904,[29 36] ; [ 6 10],[28.08641975 36.91358025] ; [6.91358025 9.08641975],0
n2,1,0.610163,0.259938,[15  6] ; [8 2],[15.58064516  5.41935484] ; [7.41935484 2.58064516],0
a8,1,0.648706,0.207536,[ 6 58] ; [ 1 16],[ 5.5308642 58.4691358] ; [ 1.4691358 15.5308642],0
a1,1,0.662703,0.190256,[ 6 63] ; [ 1 17],[ 5.55172414 63.44827586] ; [ 1.44827586 16.55172414],0
s7,1,0.718544,0.129892,[27 37] ; [8 9],[27.65432099 36.34567901] ; [7.34567901 9.65432099],0
a5,1,0.725782,0.12302,[39 30] ; [11  7],[39.65517241 29.34482759] ; [10.34482759  7.65517241],0
v4,1,0.745019,0.105764,[59 10] ; [14  3],[58.56976744 10.43023256] ; [14.43023256  2.56976744],0
s5,1,0.749305,0.102116,[18 44] ; [ 4 12],[17.48717949 44.51282051] ; [ 4.51282051 11.48717949],0
s1,1,0.787842,0.072422,[ 3 66] ; [ 1 16],[ 3.20930233 65.79069767] ; [ 0.79069767 16.20930233],0
u1,1,0.800952,0.063562,[ 5 64] ; [ 1 17],[ 4.75862069 64.24137931] ; [ 1.24137931 16.75862069],0
d2,1,0.853542,0.034078,[29 40] ; [ 8 10],[29.34482759 39.65517241] ; [ 7.65517241 10.34482759],0
b3,1,0.926922,0.008412,[15 28] ; [4 7],[15.12962963 27.87037037] ; [3.87037037 7.12962963],0
b2,1,0.926922,0.008412,[15 28] ; [4 7],[15.12962963 27.87037037] ; [3.87037037 7.12962963],0
p7,1,0.949735,0.003974,[41 27] ; [11  7],[41.11627907 26.88372093] ; [10.88372093  7.11627907],0
a6,1,0.970722,0.001347,[38 31] ; [10  8],[38.06896552 30.93103448] ; [9.93103448 8.06896552],0
p12,1,0.989265,0.000181,[ 4 65] ; [ 1 16],[ 4.01162791 64.98837209] ; [ 0.98837209 16.01162791],0
s3,1,1.0,0.0,[34 34] ; [9 9],[34. 34.] ; [9. 9.],0
