Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.7e-05,18.443753,[61 75] ; [20 87],[45.33333333 90.66666667] ; [35.66666667 71.33333333],1
r3,1,0.281625,1.15923,[127   9] ; [94 11],[124.71369295  11.28630705] ; [96.28630705  8.71369295],0
v2,1,0.285962,1.138535,[89 44] ; [62 41],[85.09745763 47.90254237] ; [65.90254237 37.09745763],0
r2,1,0.286311,1.136889,[128   8] ; [95 10],[125.84232365  10.15767635] ; [97.15767635  7.84232365],0
u2,1,0.291475,1.112797,[26 18] ; [15 17],[23.73684211 20.26315789] ; [17.26315789 14.73684211],0
p1,1,0.29437,1.099525,[  9 128] ; [11 96],[ 11.2295082 125.7704918] ; [ 8.7704918 98.2295082],0
n5,1,0.414597,0.665579,[105  31] ; [77 29],[102.28099174  33.71900826] ; [79.71900826 26.28099174],0
u1,1,0.459177,0.547901,[ 24 113] ; [15 92],[ 21.89754098 115.10245902] ; [17.10245902 89.89754098],0
s1,1,0.490391,0.475668,[  4 129] ; [  5 101],[  5.0083682 127.9916318] ; [  3.9916318 102.0083682],0
n2,1,0.495559,0.464434,[23  7] ; [15  7],[21.92307692  8.07692308] ; [16.07692308  5.92307692],0
v3,1,0.535875,0.383238,[57 78] ; [39 63],[54.6835443 80.3164557] ; [41.3164557 60.6835443],0
a8,1,0.544578,0.36712,[ 13 110] ; [ 8 90],[ 11.68778281 111.31221719] ; [ 9.31221719 88.68778281],0
p3,1,0.55462,0.349106,[68 68] ; [48 56],[65.73333333 70.26666667] ; [50.26666667 53.73333333],0
n4,1,0.561896,0.336432,[104  33] ; [77 29],[102.04526749  34.95473251] ; [78.95473251 27.04526749],0
a4,1,0.578035,0.309423,[57 78] ; [49 58],[59.1322314 75.8677686] ; [46.8677686 60.1322314],0
p5,1,0.581263,0.304197,[ 13 123] ; [ 8 98],[ 11.80165289 124.19834711] ; [ 9.19834711 96.80165289],0
a3,1,0.604005,0.268998,[92 44] ; [75 31],[93.85123967 42.14876033] ; [73.14876033 32.85123967],0
a1,1,0.60849,0.262379,[  7 130] ; [  4 103],[  6.17622951 130.82377049] ; [  4.82377049 102.17622951],0
p8,1,0.643286,0.21447,[67 68] ; [48 55],[65.23109244 69.76890756] ; [49.76890756 53.23109244],0
a5,1,0.656184,0.198192,[95 42] ; [77 30],[96.57377049 40.42622951] ; [75.42622951 31.57377049],0
p7,1,0.702528,0.145855,[80 53] ; [60 44],[78.56540084 54.43459916] ; [61.43459916 42.56540084],0
p2,1,0.72209,0.126499,[115  21] ; [87 18],[113.99170124  22.00829876] ; [88.00829876 16.99170124],0
a6,1,0.825903,0.048382,[94 43] ; [72 35],[93.20491803 43.79508197] ; [72.79508197 34.20491803],0
p11,1,0.86422,0.029243,[105  32] ; [83 24],[105.55737705  31.44262295] ; [82.44262295 24.55737705],0
u3,1,0.888537,0.019644,[26 19] ; [19 13],[26.2987013 18.7012987] ; [18.7012987 13.2987013],0
r1,1,0.889989,0.019132,[108  29] ; [82 23],[107.56198347  29.43801653] ; [82.43801653 22.56198347],0
n3,1,0.903647,0.014654,[21  8] ; [17  6],[21.19230769  7.80769231] ; [16.80769231  6.19230769],0
d2,1,0.926264,0.008565,[58 78] ; [45 62],[57.64609053 78.35390947] ; [45.35390947 61.64609053],0
n1,1,0.982113,0.000503,[11 19] ; [ 8 14],[10.96153846 19.03846154] ; [ 8.03846154 13.96153846],0
