Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,48.609984,[29 56] ; [114  28],[53.54625551 31.45374449] ; [89.45374449 52.54625551],1
p12,1,0.27028,1.215327,[ 3 82] ; [ 10 132],[ 4.86784141 80.13215859] ; [  8.13215859 133.86784141],0
a7,1,0.273239,1.200415,[62 23] ; [93 48],[58.29646018 26.70353982] ; [96.70353982 44.29646018],0
s1,1,0.287603,1.13081,[ 4 81] ; [  3 136],[ 2.65625 82.34375] ; [  4.34375 134.65625],0
s5,1,0.367488,0.812142,[16 63] ; [ 21 115],[13.59534884 65.40465116] ; [ 23.40465116 112.59534884],0
s2,1,0.370445,0.802172,[24 60] ; [ 32 106],[21.18918919 62.81081081] ; [ 34.81081081 103.18918919],0
p6,1,0.374652,0.788177,[ 6 78] ; [ 15 125],[ 7.875 76.125] ; [ 13.125 126.875],0
b4,1,0.405594,0.69168,[51 34] ; [93 49],[53.92070485 31.07929515] ; [90.07929515 51.92070485],0
p1,1,0.471277,0.518981,[ 6 79] ; [ 14 128],[ 7.48898678 77.51101322] ; [ 12.51101322 129.48898678],0
u2,1,0.494692,0.466304,[23 20] ; [28 32],[21.29126214 21.70873786] ; [29.70873786 30.29126214],0
r1,1,0.495184,0.465242,[57 27] ; [90 52],[54.63716814 29.36283186] ; [92.36283186 49.63716814],0
p3,1,0.50386,0.446797,[18 66] ; [ 36 106],[20.07079646 63.92920354] ; [ 33.92920354 108.07079646],0
v3,1,0.523371,0.407245,[20 61] ; [39 97],[22.02304147 58.97695853] ; [36.97695853 99.02304147],0
b5,1,0.54052,0.374576,[52 33] ; [81 61],[49.80176211 35.19823789] ; [83.19823789 58.80176211],0
s8,1,0.578243,0.309083,[13 72] ; [ 18 124],[11.60792952 73.39207048] ; [ 19.39207048 122.60792952],0
v4,1,0.578424,0.308789,[73 12] ; [118  24],[71.51982379 13.48017621] ; [119.48017621  22.51982379],0
s3,1,0.632872,0.228187,[26 58] ; [47 91],[27.62162162 56.37837838] ; [45.37837838 92.62162162],0
r4,1,0.686887,0.162476,[62 23] ; [107  35],[63.28193833 21.71806167] ; [105.71806167  36.28193833],0
r2,1,0.80435,0.061366,[73 11] ; [125  17],[73.59292035 10.40707965] ; [124.40707965  17.59292035],0
p4,1,0.80768,0.059253,[27 58] ; [47 94],[27.83185841 57.16814159] ; [46.16814159 94.83185841],0
p2,1,0.821658,0.050811,[52 33] ; [89 53],[52.79735683 32.20264317] ; [88.20264317 53.79735683],0
s4,1,0.856066,0.0329,[12 73] ; [ 21 119],[12.46666667 72.53333333] ; [ 20.53333333 119.46666667],0
p5,1,0.864421,0.029155,[ 4 81] ; [  6 136],[ 3.74449339 81.25550661] ; [  6.25550661 135.74449339],0
u4,1,0.882243,0.021941,[ 1 84] ; [  2 140],[ 1.12334802 83.87665198] ; [  1.87665198 140.12334802],0
p8,1,0.886268,0.020457,[18 67] ; [ 31 110],[18.42920354 66.57079646] ; [ 30.57079646 110.42920354],0
d3,1,0.905441,0.014111,[49 36] ; [83 59],[49.42731278 35.57268722] ; [82.57268722 59.42731278],0
b2,1,0.930329,0.007644,[16 27] ; [27 44],[16.21929825 26.78070175] ; [26.78070175 44.21929825],0
b3,1,0.930329,0.007644,[16 27] ; [27 44],[16.21929825 26.78070175] ; [26.78070175 44.21929825],0
d1,1,0.957382,0.002856,[38 47] ; [64 78],[38.1938326 46.8061674] ; [63.8061674 78.1938326],0
s6,1,0.979191,0.00068,[35 49] ; [59 82],[35.09333333 48.90666667] ; [58.90666667 82.09333333],0
n3,1,0.979572,0.000656,[19 11] ; [29 17],[18.94736842 11.05263158] ; [29.05263158 16.94736842],0
b1,1,0.981986,0.00051,[31 54] ; [52 90],[31.07929515 53.92070485] ; [51.92070485 90.07929515],0
