Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,93.675561,[ 42 194] ; [201 145],[ 98.53608247 137.46391753] ; [144.46391753 201.53608247],1
s7,1,0.179646,1.800549,[113 115] ; [188 152],[120.82394366 107.17605634] ; [180.17605634 159.82394366],0
u4,1,0.190883,1.710788,[  2 237] ; [  8 349],[  4.01006711 234.98993289] ; [  5.98993289 351.01006711],0
p4,1,0.19649,1.66827,[150  89] ; [241 114],[157.32154882  81.67845118] ; [233.67845118 121.32154882],0
s3,1,0.212597,1.553654,[145  93] ; [194 154],[137.68259386 100.31740614] ; [201.31740614 146.68259386],0
u3,1,0.271422,1.209546,[48 24] ; [44 32],[44.75675676 27.24324324] ; [47.24324324 28.75675676],0
d4,1,0.279791,1.168103,[199  39] ; [309  47],[203.54208754  34.45791246] ; [304.45791246  51.54208754],0
a8,1,0.290731,1.116233,[ 28 188] ; [ 51 262],[ 32.25708885 183.74291115] ; [ 46.74291115 266.25708885],0
a1,1,0.334726,0.930528,[  7 232] ; [ 16 341],[  9.22315436 229.77684564] ; [ 13.77684564 343.22315436],0
s6,1,0.33918,0.913526,[167  65] ; [241 112],[161.80512821  70.19487179] ; [246.19487179 106.80512821],0
v4,1,0.389264,0.741239,[229   9] ; [345   9],[230.76351351   7.23648649] ; [343.23648649  10.76351351],0
b4,1,0.400888,0.705661,[135 104] ; [214 143],[139.95134228  99.04865772] ; [209.04865772 147.95134228],0
p8,1,0.418495,0.654538,[137 100] ; [214 136],[141.71550256  95.28449744] ; [209.28449744 140.71550256],0
r4,1,0.440717,0.594415,[228  11] ; [345  12],[229.77684564   9.22315436] ; [343.22315436  13.77684564],0
b3,1,0.477075,0.505542,[51 92] ; [ 87 134],[54.21428571 88.78571429] ; [ 83.78571429 137.21428571],0
b2,1,0.477075,0.505542,[51 92] ; [ 87 134],[54.21428571 88.78571429] ; [ 83.78571429 137.21428571],0
d3,1,0.490559,0.475301,[172  67] ; [266  91],[175.6409396  63.3590604] ; [262.3590604  94.6409396],0
s2,1,0.574435,0.315318,[120 117] ; [186 165],[123.33673469 113.66326531] ; [182.66326531 168.33673469],0
a4,1,0.616141,0.251328,[110 128] ; [172 184],[112.98989899 125.01010101] ; [169.01010101 186.98989899],0
n4,1,0.623376,0.241152,[190  49] ; [288  67],[192.32659933  46.67340067] ; [285.67340067  69.32659933],0
u2,1,0.653989,0.200907,[42 30] ; [41 34],[40.65306122 31.34693878] ; [42.34693878 32.65306122],0
p6,1,0.677802,0.17261,[ 99 138] ; [141 211],[ 96.5704584 140.4295416] ; [143.4295416 208.5704584],0
p5,1,0.745444,0.1054,[ 28 211] ; [ 45 312],[ 29.27348993 209.72651007] ; [ 43.72651007 313.27348993],0
b5,1,0.765832,0.088703,[139 100] ; [212 145],[140.7533557  98.2466443] ; [210.2466443 146.7533557],0
n1,1,0.845265,0.038089,[21 36] ; [20 37],[20.5 36.5] ; [20.5 36.5],0
p1,1,0.859175,0.031479,[ 23 214] ; [ 33 323],[ 22.38111298 214.61888702] ; [ 33.61888702 322.38111298],0
s5,1,0.952733,0.003514,[ 86 148] ; [128 218],[ 86.33793103 147.66206897] ; [127.66206897 218.33793103],0
