Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.397744,[ 74 105] ; [49 15],[90.60493827 88.39506173] ; [32.39506173 31.60493827],1
s1,1,0.767229,0.087617,[  4 175] ; [ 1 61],[  3.71369295 175.28630705] ; [ 1.28630705 60.71369295],0
r2,1,0.774353,0.082189,[162  16] ; [59  5],[162.55371901  15.44628099] ; [58.44628099  5.55371901],0
u2,1,0.782426,0.076264,[35 30] ; [8 8],[34.50617284 30.49382716] ; [8.49382716 7.50617284],0
d5,1,0.805211,0.060816,[135  45] ; [47 17],[134.26229508  45.73770492] ; [47.73770492 16.26229508],0
a6,1,0.879561,0.02296,[120  60] ; [42 22],[119.50819672  60.49180328] ; [42.49180328 21.50819672],0
a1,1,0.88635,0.020427,[  5 175] ; [ 2 62],[  5.16393443 174.83606557] ; [ 1.83606557 62.16393443],0
b4,1,0.892673,0.018204,[103  77] ; [36 28],[102.54098361  77.45901639] ; [36.45901639 27.54098361],0
r1,1,0.929362,0.007858,[136  44] ; [48 16],[135.73770492  44.26229508] ; [48.26229508 15.73770492],0
a8,1,0.946757,0.00446,[ 20 144] ; [ 7 52],[ 19.85650224 144.14349776] ; [ 7.14349776 51.85650224],0
n2,1,0.967724,0.001637,[32 12] ; [13  5],[31.93548387 12.06451613] ; [13.06451613  4.93548387],0
d2,1,0.992252,9.4e-05,[ 78 100] ; [28 36],[ 77.96694215 100.03305785] ; [28.03305785 35.96694215],0
