Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,102.595113,[ 5 85] ; [176  85],[46.41025641 43.58974359] ; [134.58974359 126.41025641],1
v3,1,0.304615,1.053879,[26 63] ; [ 88 162],[29.92920354 59.07079646] ; [ 84.07079646 165.92920354],0
s3,1,0.331125,0.944493,[42 45] ; [139 117],[45.90962099 41.09037901] ; [135.09037901 120.90962099],0
b4,1,0.342891,0.899594,[49 41] ; [157 104],[52.82051282 37.17948718] ; [153.17948718 107.82051282],0
n3,1,0.351645,0.867513,[20 14] ; [51 24],[22.14678899 11.85321101] ; [48.85321101 26.14678899],0
s5,1,0.392025,0.732653,[21 68] ; [ 71 180],[24.08235294 64.91764706] ; [ 67.91764706 183.08235294],0
s4,1,0.451284,0.567424,[16 74] ; [ 37 219],[13.78612717 76.21387283] ; [ 39.21387283 216.78612717],0
s7,1,0.474402,0.511705,[33 52] ; [109 143],[35.81602374 49.18397626] ; [106.18397626 145.81602374],0
u4,1,0.487052,0.483032,[ 1 89] ; [  6 255],[ 1.79487179 88.20512821] ; [  5.20512821 255.79487179],0
n1,1,0.561842,0.336525,[16 18] ; [30 43],[14.61682243 19.38317757] ; [31.38317757 41.61682243],0
u3,1,0.619177,0.247027,[21 24] ; [37 35],[22.30769231 22.69230769] ; [35.69230769 36.30769231],0
b2,1,0.683315,0.166419,[21 34] ; [53 98],[19.75728155 35.24271845] ; [54.24271845 96.75728155],0
b3,1,0.683315,0.166419,[21 34] ; [53 98],[19.75728155 35.24271845] ; [54.24271845 96.75728155],0
a1,1,0.715109,0.133227,[ 5 85] ; [ 12 249],[ 4.35897436 85.64102564] ; [ 12.64102564 248.35897436],0
p12,1,0.743098,0.107423,[ 4 85] ; [ 14 246],[ 4.59025788 84.40974212] ; [ 13.40974212 246.59025788],0
a8,1,0.754695,0.097628,[12 71] ; [ 38 201],[12.88819876 70.11180124] ; [ 37.11180124 201.88819876],0
n2,1,0.816826,0.053652,[26  9] ; [58 18],[26.48648649  8.51351351] ; [57.51351351 18.48648649],0
v1,1,0.960736,0.002424,[42 46] ; [122 132],[42.19883041 45.80116959] ; [121.80116959 132.19883041],0
