Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1e-06,24.905121,[14 70] ; [38 31],[28.54901961 55.45098039] ; [23.45098039 45.54901961],1
p10,1,0.650882,0.20479,[21 64] ; [19 49],[22.22222222 62.77777778] ; [17.77777778 50.22222222],0
u2,1,0.709949,0.138328,[16 18] ; [14 13],[16.72131148 17.27868852] ; [13.27868852 13.72131148],0
n4,1,0.722897,0.125734,[56 29] ; [48 22],[57.03225806 27.96774194] ; [46.96774194 23.03225806],0
a1,1,0.750564,0.101058,[ 5 80] ; [ 5 65],[ 5.48387097 79.51612903] ; [ 4.51612903 65.48387097],0
n1,1,0.757031,0.095717,[14 20] ; [ 7 12],[13.47169811 20.52830189] ; [ 7.52830189 11.47169811],0
p1,1,0.783753,0.075313,[ 7 77] ; [ 5 65],[ 6.54545455 77.45454545] ; [ 5.45454545 64.54545455],0
s1,1,0.803484,0.061922,[ 7 77] ; [ 5 64],[ 6.58823529 77.41176471] ; [ 5.41176471 63.58823529],0
d2,1,0.82371,0.049629,[43 40] ; [35 35],[42.31372549 40.68627451] ; [35.68627451 34.31372549],0
a3,1,0.882025,0.022023,[50 35] ; [42 28],[50.4516129 34.5483871] ; [41.5483871 28.4516129],0
a5,1,0.974418,0.001028,[52 33] ; [43 27],[52.09677419 32.90322581] ; [42.90322581 27.09677419],0
