Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,49.522122,[ 2 27] ; [67 16],[17.86607143 11.13392857] ; [51.13392857 31.86607143],1
n3,1,0.148111,2.091601,[ 7 11] ; [17 11],[9.39130435 8.60869565] ; [14.60869565 13.39130435],0
u2,1,0.151959,2.052479,[6 9] ; [17 10],[8.21428571 6.78571429] ; [14.78571429 12.21428571],0
a5,1,0.156862,2.004224,[12 17] ; [47 36],[15.27678571 13.72321429] ; [43.72321429 39.27678571],0
s7,1,0.172005,1.865378,[ 4 23] ; [21 54],[ 6.61764706 20.38235294] ; [18.38235294 56.61764706],0
p10,1,0.200119,1.641505,[ 4 25] ; [21 62],[ 6.47321429 22.52678571] ; [18.52678571 64.47321429],0
d1,1,0.201865,1.628829,[ 9 20] ; [37 46],[11.91071429 17.08928571] ; [34.08928571 48.91071429],0
n2,1,0.221347,1.495617,[ 8 11] ; [18 12],[10.08163265  8.91836735] ; [15.91836735 14.08163265],0
d5,1,0.234133,1.415575,[16 13] ; [56 27],[18.64285714 10.35714286] ; [53.35714286 29.64285714],0
v3,1,0.259241,1.272807,[ 5 24] ; [22 57],[ 7.25 21.75] ; [19.75 59.25],0
a2,1,0.2699,1.217257,[ 3 26] ; [16 67],[ 4.91964286 24.08035714] ; [14.08035714 68.91964286],0
a8,1,0.276326,1.185072,[ 1 27] ; [ 8 70],[ 2.37735849 25.62264151] ; [ 6.62264151 71.37735849],0
p12,1,0.438022,0.601459,[ 1 28] ; [ 1 81],[ 0.52252252 28.47747748] ; [ 1.47747748 80.52252252],0
b1,1,0.6016,0.27259,[17 12] ; [44 39],[15.79464286 13.20535714] ; [45.20535714 37.79464286],0
a4,1,0.604928,0.267627,[12 16] ; [31 52],[10.84684685 17.15315315] ; [32.15315315 50.84684685],0
s1,1,0.607663,0.263593,[ 3 26] ; [ 6 76],[ 2.35135135 26.64864865] ; [ 6.64864865 75.35135135],0
b4,1,0.616184,0.251267,[17 12] ; [53 30],[18.125 10.875] ; [51.875 31.125],0
d2,1,0.782606,0.076134,[14 14] ; [39 44],[13.36936937 14.63063063] ; [39.63063063 43.36936937],0
s5,1,0.893467,0.017934,[ 4 25] ; [12 69],[ 4.21818182 24.78181818] ; [11.78181818 69.21818182],0
n1,1,0.939254,0.005808,[ 7 12] ; [11 18],[ 7.125 11.875] ; [10.875 18.125],0
n4,1,0.96453,0.001978,[19 10] ; [54 29],[18.90178571 10.09821429] ; [54.09821429 28.90178571],0
