Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001026,10.780085,[19  5] ; [ 9 18],[13.17647059 10.82352941] ; [14.82352941 12.17647059],0
p11,1,0.106827,2.600546,[21  5] ; [17 11],[18.2962963  7.7037037] ; [19.7037037  8.2962963],0
n1,1,0.109315,2.564103,[4 8] ; [ 1 12],[2.4 9.6] ; [ 2.6 10.4],0
d3,1,0.181268,1.787201,[14 12] ; [20  8],[16.37037037  9.62962963] ; [17.62962963 10.37037037],0
n6,1,0.197513,1.660667,[13 11] ; [20  8],[15.23076923  8.76923077] ; [17.76923077 10.23076923],0
v4,1,0.201243,1.633333,[17  4] ; [18 10],[15.  6.] ; [20.  8.],0
d5,1,0.223225,1.483516,[20  6] ; [25  3],[21.66666667  4.33333333] ; [23.33333333  4.66666667],0
s6,1,0.225234,1.470707,[16  8] ; [14 14],[13.84615385 10.15384615] ; [16.15384615 11.84615385],0
d4,1,0.277216,1.180687,[19  7] ; [23  4],[20.60377358  5.39622642] ; [21.39622642  5.60377358],0
s2,1,0.277724,1.178193,[13 12] ; [10 17],[11.05769231 13.94230769] ; [11.94230769 15.05769231],0
a2,1,0.329859,0.949451,[ 3 23] ; [ 6 22],[ 4.33333333 21.66666667] ; [ 4.66666667 23.33333333],0
a1,1,0.335592,0.927198,[ 1 25] ; [ 3 25],[ 1.92592593 24.07407407] ; [ 2.07407407 25.92592593],0
p1,1,0.335592,0.927198,[ 1 25] ; [ 3 25],[ 1.92592593 24.07407407] ; [ 2.07407407 25.92592593],0
u1,1,0.335592,0.927198,[ 4 22] ; [ 2 26],[ 2.88888889 23.11111111] ; [ 3.11111111 24.88888889],0
a4,1,0.377365,0.779268,[ 9 17] ; [13 15],[10.59259259 15.40740741] ; [11.40740741 16.59259259],0
s4,1,0.378732,0.774815,[ 5 21] ; [ 3 25],[ 3.85185185 22.14814815] ; [ 4.14814815 23.85185185],0
s5,1,0.405756,0.691201,[ 7 15] ; [ 6 22],[ 5.72 16.28] ; [ 7.28 20.72],0
s3,1,0.441074,0.593486,[11 12] ; [10 17],[ 9.66 13.34] ; [11.34 15.66],0
v3,1,0.512593,0.42877,[ 8 18] ; [11 17],[ 9.14814815 16.85185185] ; [ 9.85185185 18.14814815],0
a8,1,0.527064,0.400048,[ 2 22] ; [ 1 24],[ 1.46938776 22.53061224] ; [ 1.53061224 23.46938776],0
a5,1,0.619472,0.246611,[15 11] ; [18 10],[15.88888889 10.11111111] ; [17.11111111 10.88888889],0
a3,1,0.632783,0.228306,[17  9] ; [20  8],[17.81481481  8.18518519] ; [19.18518519  8.81481481],0
a6,1,0.777458,0.079882,[14 12] ; [14 14],[13.48148148 12.51851852] ; [14.51851852 13.48148148],0
u2,1,0.782055,0.076531,[3 4] ; [4 4],[3.26666667 3.73333333] ; [3.73333333 4.26666667],0
b3,1,0.805453,0.060662,[ 6 11] ; [ 5 11],[ 5.66666667 11.33333333] ; [ 5.33333333 10.66666667],0
b2,1,0.805453,0.060662,[ 6 11] ; [ 5 11],[ 5.66666667 11.33333333] ; [ 5.33333333 10.66666667],0
u3,1,0.818821,0.052469,[4 5] ; [4 4],[4.23529412 4.76470588] ; [3.76470588 4.23529412],0
b5,1,0.834538,0.043633,[16 10] ; [18 10],[16.37037037  9.62962963] ; [17.62962963 10.37037037],0
r2,1,0.852501,0.034569,[13  8] ; [16 11],[12.6875  8.3125] ; [16.3125 10.6875],0
r3,1,0.86253,0.029982,[20  4] ; [22  5],[19.76470588  4.23529412] ; [22.23529412  4.76470588],0
a7,1,0.914825,0.011439,[16 10] ; [17 10],[16.18867925  9.81132075] ; [16.81132075 10.18867925],0
s1,1,0.938597,0.005934,[ 2 24] ; [ 2 26],[ 1.92592593 24.07407407] ; [ 2.07407407 25.92592593],0
r1,1,0.991125,0.000124,[ 8 17] ; [ 9 19],[ 8.01886792 16.98113208] ; [ 8.98113208 19.01886792],0
n3,1,1.0,0.0,[8 4] ; [8 4],[8. 4.] ; [8. 4.],0
