Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,69.686282,[63 70] ; [306  57],[98.94556452 34.05443548] ; [270.05443548  92.94556452],1
a3,1,0.278919,1.17235,[101  31] ; [260 103],[96.26666667 35.73333333] ; [264.73333333  98.26666667],0
a1,1,0.301016,1.06969,[  8 125] ; [ 14 349],[  5.89919355 127.10080645] ; [ 16.10080645 346.89919355],0
p9,1,0.32274,0.977809,[99 32] ; [283  72],[102.96707819  28.03292181] ; [279.03292181  75.96707819],0
p4,1,0.322967,0.976892,[56 75] ; [172 188],[60.83095723 70.16904277] ; [167.16904277 192.83095723],0
n3,1,0.344019,0.895396,[24 16] ; [61 28],[26.35658915 13.64341085] ; [58.64341085 30.35658915],0
s8,1,0.479039,0.50105,[51 82] ; [126 235],[47.65384615 85.34615385] ; [129.34615385 231.65384615],0
u2,1,0.501467,0.45183,[17 14] ; [61 38],[18.6 12.4] ; [59.4 39.6],0
n5,1,0.515412,0.423063,[92 39] ; [241 118],[89.02653061 41.97346939] ; [243.97346939 115.02653061],0
s7,1,0.518994,0.415892,[54 70] ; [140 208],[50.96610169 73.03389831] ; [143.03389831 204.96610169],0
p5,1,0.569852,0.32293,[ 11 119] ; [ 25 335],[  9.55102041 120.44897959] ; [ 26.44897959 333.55102041],0
p12,1,0.578375,0.308869,[  6 126] ; [ 21 339],[  7.24390244 124.75609756] ; [ 19.75609756 340.24390244],0
s4,1,0.634169,0.226449,[ 20 113] ; [ 48 311],[ 18.38211382 114.61788618] ; [ 49.61788618 309.38211382],0
a4,1,0.661205,0.192063,[62 70] ; [162 200],[59.85425101 72.14574899] ; [164.14574899 197.85425101],0
n1,1,0.708085,0.140197,[15 25] ; [30 58],[14.0625 25.9375] ; [30.9375 57.0625],0
u4,1,0.753631,0.098505,[  2 131] ; [  7 356],[  2.41330645 130.58669355] ; [  6.58669355 356.41330645],0
a5,1,0.777484,0.079863,[98 35] ; [272  91],[99.21370968 33.78629032] ; [270.78629032  92.21370968],0
s2,1,0.780263,0.077828,[59 73] ; [166 194],[60.36585366 71.63414634] ; [164.63414634 195.36585366],0
n4,1,0.786087,0.073655,[95 37] ; [256 106],[93.78947368 38.21052632] ; [257.21052632 104.78947368],0
v3,1,0.803506,0.061907,[47 80] ; [132 213],[48.16313559 78.83686441] ; [130.83686441 214.16313559],0
n2,1,0.805945,0.060349,[27 13] ; [62 27],[27.59689922 12.40310078] ; [61.40310078 27.59689922],0
s3,1,0.906611,0.013763,[68 64] ; [185 170],[68.57494867 63.42505133] ; [184.42505133 170.57494867],0
p7,1,0.968222,0.001587,[64 66] ; [175 179],[64.19421488 65.80578512] ; [174.80578512 179.19421488],0
d2,1,0.985181,0.000345,[67 64] ; [186 177],[67.09109312 63.90890688] ; [185.90890688 177.09109312],0
n6,1,0.989335,0.000179,[104  27] ; [286  74],[104.05295316  26.94704684] ; [285.94704684  74.05295316],0
