Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,4e-06,21.297342,[83 17] ; [16 21],[72.26277372 27.73722628] ; [26.73722628 10.26277372],1
b5,1,0.758093,0.094855,[62 38] ; [24 13],[62.77372263 37.22627737] ; [23.22627737 13.77372263],0
p8,1,0.770189,0.085338,[24 76] ; [ 8 29],[23.35766423 76.64233577] ; [ 8.64233577 28.35766423],0
s7,1,0.787164,0.072897,[39 55] ; [14 22],[38.32307692 55.67692308] ; [14.67692308 21.32307692],0
s6,1,0.84593,0.037758,[61 39] ; [22 13],[61.48148148 38.51851852] ; [21.51851852 13.48148148],0
v4,1,0.84741,0.037027,[88 12] ; [33  4],[88.32116788 11.67883212] ; [32.67883212  4.32116788],0
b4,1,0.869864,0.026841,[61 39] ; [22 15],[60.58394161 39.41605839] ; [22.41605839 14.58394161],0
r1,1,0.872556,0.025732,[69 31] ; [25 12],[68.61313869 31.38686131] ; [25.38686131 11.61313869],0
p4,1,0.873016,0.025545,[33 65] ; [13 24],[33.39259259 64.60740741] ; [12.60740741 24.39259259],0
s2,1,0.937184,0.006211,[42 57] ; [15 21],[41.8 57.2] ; [15.2 20.8],0
a3,1,0.96032,0.002475,[62 37] ; [23 14],[61.875 37.125] ; [23.125 13.875],0
