Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4.7e-05,16.555796,[23 50] ; [47 25],[35.24137931 37.75862069] ; [34.75862069 37.24137931],1
b4,1,0.297064,1.087327,[44 33] ; [35 37],[40.82550336 36.17449664] ; [38.17449664 33.82550336],0
b1,1,0.308817,1.03573,[33 44] ; [25 47],[29.97315436 47.02684564] ; [28.02684564 43.97315436],0
s5,1,0.313384,1.016358,[16 59] ; [20 50],[18.62068966 56.37931034] ; [17.37931034 52.62068966],0
r3,1,0.342851,0.899743,[70  6] ; [69  3],[71.37837838  4.62162162] ; [67.62162162  4.37837838],0
r1,1,0.360901,0.834755,[48 29] ; [50 22],[50.6442953 26.3557047] ; [47.3557047 24.6442953],0
p6,1,0.370771,0.801079,[34 42] ; [36 33],[36.68965517 39.31034483] ; [33.31034483 35.68965517],0
n3,1,0.38917,0.741533,[14  8] ; [13  4],[15.23076923  6.76923077] ; [11.76923077  5.23076923],0
n6,1,0.442243,0.590455,[58 19] ; [58 14],[59.94630872 17.05369128] ; [56.05369128 15.94630872],0
d5,1,0.446842,0.57865,[45 31] ; [47 25],[47.24324324 28.75675676] ; [44.75675676 27.24324324],0
n2,1,0.479265,0.500535,[16  6] ; [14  3],[16.92307692  5.07692308] ; [13.07692308  3.92307692],0
s4,1,0.488035,0.480856,[17 58] ; [13 59],[15.30612245 59.69387755] ; [14.69387755 57.30612245],0
r4,1,0.499385,0.456243,[62 15] ; [61 11],[63.56375839 13.43624161] ; [59.43624161 12.56375839],0
p1,1,0.503959,0.446589,[ 6 70] ; [ 8 64],[ 7.18918919 68.81081081] ; [ 6.81081081 65.18918919],0
d1,1,0.532179,0.39023,[21 56] ; [23 49],[22.73825503 54.26174497] ; [21.26174497 50.73825503],0
r2,1,0.532952,0.38876,[68  9] ; [64  6],[69.14285714  7.85714286] ; [62.85714286  7.14285714],0
a1,1,0.595046,0.282533,[ 2 75] ; [ 3 69],[ 2.58389262 74.41610738] ; [ 2.41610738 69.58389262],0
p2,1,0.635462,0.224726,[63 14] ; [61 11],[64.08053691 12.91946309] ; [59.91946309 12.08053691],0
u1,1,0.704838,0.143487,[ 3 74] ; [ 2 70],[ 2.58389262 74.41610738] ; [ 2.41610738 69.58389262],0
s3,1,0.706305,0.141996,[42 34] ; [42 30],[43.13513514 32.86486486] ; [40.86486486 31.13513514],0
d2,1,0.708697,0.139582,[18 59] ; [15 57],[17.05369128 59.94630872] ; [15.94630872 56.05369128],0
v4,1,0.767799,0.087176,[72  4] ; [68  3],[72.38095238  3.61904762] ; [67.61904762  3.38095238],0
b5,1,0.768305,0.086785,[42 35] ; [41 31],[42.89261745 34.10738255] ; [40.10738255 31.89261745],0
a8,1,0.782181,0.07644,[10 64] ; [10 56],[10.57142857 63.42857143] ; [ 9.42857143 56.57142857],0
a6,1,0.795012,0.0675,[38 39] ; [34 38],[37.20805369 39.79194631] ; [34.79194631 37.20805369],0
u2,1,0.84246,0.039501,[25 19] ; [18 15],[24.57142857 19.42857143] ; [18.42857143 14.57142857],0
p8,1,0.869549,0.026972,[47 30] ; [43 29],[46.51006711 30.48993289] ; [43.48993289 28.51006711],0
d3,1,0.913746,0.011732,[41 34] ; [40 32],[41.32653061 33.67346939] ; [39.67346939 32.32653061],0
s1,1,0.933095,0.007048,[ 3 74] ; [ 3 69],[ 3.10067114 73.89932886] ; [ 2.89932886 69.10067114],0
s2,1,0.945583,0.004659,[37 40] ; [35 37],[37.20805369 39.79194631] ; [34.79194631 37.20805369],0
