Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,100.275456,[ 5 53] ; [261  83],[38.37810945 19.62189055] ; [227.62189055 116.37810945],1
s4,1,0.350854,0.870365,[ 5 52] ; [ 45 296],[ 7.16080402 49.83919598] ; [ 42.83919598 298.16080402],0
a8,1,0.371028,0.800219,[ 7 46] ; [ 55 246],[ 9.28248588 43.71751412] ; [ 52.71751412 248.28248588],0
u2,1,0.457696,0.551523,[15  9] ; [36 31],[13.45054945 10.54945055] ; [37.54945055 29.45054945],0
b2,1,0.466586,0.530049,[14 28] ; [ 88 136],[16.10526316 25.89473684] ; [ 85.89473684 138.10526316],0
b3,1,0.466586,0.530049,[14 28] ; [ 88 136],[16.10526316 25.89473684] ; [ 85.89473684 138.10526316],0
n2,1,0.498984,0.457096,[8 1] ; [46 12],[7.25373134 1.74626866] ; [46.74626866 11.25373134],0
p6,1,0.500001,0.454934,[26 30] ; [139 195],[23.69230769 32.30769231] ; [141.30769231 192.69230769],0
r2,1,0.53968,0.376133,[53  4] ; [320  17],[53.96192893  3.03807107] ; [319.03807107  17.96192893],0
p7,1,0.548603,0.359825,[37 19] ; [234 100],[38.91282051 17.08717949] ; [232.08717949 101.91282051],0
n6,1,0.575047,0.31431,[51  7] ; [308  33],[52.18546366  5.81453634] ; [306.81453634  34.18546366],0
r3,1,0.603333,0.269999,[57  1] ; [331  10],[56.40100251  1.59899749] ; [331.59899749   9.40100251],0
u4,1,0.609494,0.260912,[ 1 57] ; [ 10 334],[ 1.58706468 56.41293532] ; [  9.41293532 334.58706468],0
a6,1,0.615853,0.25174,[38 19] ; [240 103],[39.615 17.385] ; [238.385 104.615],0
n3,1,0.657743,0.196277,[8 1] ; [49 10],[7.54411765 1.45588235] ; [49.45588235  9.54411765],0
s3,1,0.664331,0.188305,[33 23] ; [187 148],[31.50895141 24.49104859] ; [188.49104859 146.50895141],0
p5,1,0.668874,0.182923,[ 8 48] ; [ 42 301],[ 7.01754386 48.98245614] ; [ 42.98245614 300.01754386],0
u3,1,0.670359,0.181183,[15 10] ; [38 31],[14.09574468 10.90425532] ; [38.90425532 30.09574468],0
v1,1,0.671121,0.180294,[39 17] ; [225 112],[37.61832061 18.38167939] ; [226.38167939 110.61832061],0
r4,1,0.688672,0.160526,[52  6] ; [314  30],[52.80597015  5.19402985] ; [313.19402985  30.80597015],0
a7,1,0.709555,0.138722,[41 16] ; [254  88],[42.14285714 14.85714286] ; [252.85714286  89.14285714],0
b4,1,0.730437,0.118711,[33 25] ; [204 140],[34.19402985 23.80597015] ; [202.80597015 141.19402985],0
n1,1,0.738628,0.111336,[4 5] ; [22 35],[3.54545455 5.45454545] ; [22.45454545 34.54545455],0
v3,1,0.771682,0.084201,[33 25] ; [198 138],[34.00507614 23.99492386] ; [196.99492386 139.00507614],0
r1,1,0.773281,0.082994,[48 10] ; [289  54],[48.74314214  9.25685786] ; [288.25685786  54.74314214],0
s1,1,0.789656,0.071159,[ 1 55] ; [  8 331],[ 1.27594937 54.72405063] ; [  7.72405063 331.27594937],0
p12,1,0.86396,0.029356,[ 6 50] ; [ 34 307],[ 5.64231738 50.35768262] ; [ 34.35768262 306.64231738],0
p3,1,0.915897,0.011152,[32 24] ; [198 144],[32.36180905 23.63819095] ; [197.63819095 144.36180905],0
p11,1,0.942934,0.005124,[48 10] ; [286  58],[48.18905473  9.81094527] ; [285.81094527  58.18905473],0
n5,1,0.947617,0.004316,[50  8] ; [292  48],[49.83919598  8.16080402] ; [292.16080402  47.83919598],0
v4,1,0.99615,2.3e-05,[54  3] ; [323  18],[53.99246231  3.00753769] ; [323.00753769  17.99246231],0
