Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,40.985272,[103  31] ; [27 55],[80.64814815 53.35185185] ; [49.35185185 32.64814815],1
p9,1,0.695239,0.153472,[85 43] ; [51 29],[83.69230769 44.30769231] ; [52.30769231 27.69230769],0
b1,1,0.696837,0.151784,[54 81] ; [35 47],[55.36866359 79.63133641] ; [33.63133641 48.36866359],0
p11,1,0.738463,0.111482,[87 48] ; [51 31],[85.85253456 49.14746544] ; [52.14746544 29.85253456],0
d4,1,0.756181,0.09641,[99 35] ; [59 23],[98.01851852 35.98148148] ; [59.98148148 22.01851852],0
r4,1,0.788421,0.072018,[101  34] ; [60 22],[100.16129032  34.83870968] ; [60.83870968 21.16129032],0
r3,1,0.804403,0.061332,[112  21] ; [68 14],[111.34883721  21.65116279] ; [68.65116279 13.34883721],0
p8,1,0.816662,0.05375,[40 90] ; [24 58],[39.24528302 90.75471698] ; [24.75471698 57.24528302],0
a7,1,0.852265,0.034682,[86 48] ; [53 28],[86.63255814 47.36744186] ; [52.36744186 28.63255814],0
p2,1,0.85495,0.033418,[85 49] ; [51 31],[84.37037037 49.62962963] ; [51.62962963 30.37037037],0
d3,1,0.883663,0.021412,[79 56] ; [46 34],[78.48837209 56.51162791] ; [46.51162791 33.48837209],0
v1,1,0.941531,0.00538,[48 85] ; [30 52],[48.25116279 84.74883721] ; [29.74883721 52.25116279],0
