Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.407426,[95  5] ; [23 15],[85.50724638 14.49275362] ; [32.49275362  5.50724638],1
d2,1,0.631152,0.230501,[44 56] ; [15 23],[42.75362319 57.24637681] ; [16.24637681 21.75362319],0
u2,1,0.651111,0.204503,[14 13] ; [10  7],[14.72727273 12.27272727] ; [9.27272727 7.72727273],0
s5,1,0.658442,0.195421,[28 69] ; [ 9 27],[26.98496241 70.01503759] ; [10.01503759 25.98496241],0
s6,1,0.71229,0.136,[57 42] ; [20 17],[56.05147059 42.94852941] ; [20.94852941 16.05147059],0
s4,1,0.785992,0.073722,[19 81] ; [ 8 30],[19.56521739 80.43478261] ; [ 7.43478261 30.56521739],0
p5,1,0.868583,0.027377,[ 6 94] ; [ 2 36],[ 5.79710145 94.20289855] ; [ 2.20289855 35.79710145],0
s1,1,0.868583,0.027377,[ 6 94] ; [ 2 36],[ 5.79710145 94.20289855] ; [ 2.20289855 35.79710145],0
p1,1,0.880178,0.022723,[ 7 91] ; [ 3 35],[ 7.20588235 90.79411765] ; [ 2.79411765 35.20588235],0
b2,1,0.883364,0.021523,[15 44] ; [ 5 16],[14.75 44.25] ; [ 5.25 15.75],0
b3,1,0.883364,0.021523,[15 44] ; [ 5 16],[14.75 44.25] ; [ 5.25 15.75],0
p3,1,0.947102,0.004402,[52 48] ; [20 18],[52.17391304 47.82608696] ; [19.82608696 18.17391304],0
p12,1,0.949822,0.00396,[ 5 95] ; [ 2 36],[ 5.07246377 94.92753623] ; [ 1.92753623 36.07246377],0
n2,1,0.95673,0.002944,[16  7] ; [11  5],[15.92307692  7.07692308] ; [11.07692308  4.92307692],0
n6,1,0.976054,0.000901,[68 31] ; [26 12],[67.9270073 31.0729927] ; [26.0729927 11.9270073],0
