Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,27.015059,[ 7 51] ; [59 52],[22.65088757 35.34911243] ; [43.34911243 67.65088757],1
b1,1,0.310624,1.028019,[25 33] ; [39 72],[21.96449704 36.03550296] ; [42.03550296 68.96449704],0
r3,1,0.331996,0.941095,[53  4] ; [106   4],[54.26946108  2.73053892] ; [104.73053892   5.26946108],0
n5,1,0.365267,0.819704,[37 21] ; [77 32],[39.59281437 18.40718563] ; [74.40718563 34.59281437],0
b5,1,0.425438,0.635245,[34 24] ; [72 39],[36.37869822 21.62130178] ; [69.62130178 41.37869822],0
s3,1,0.440551,0.594846,[48 10] ; [95 14],[49.66467066  8.33532934] ; [93.33532934 15.66467066],0
u2,1,0.441795,0.591615,[15 16] ; [13  9],[16.37735849 14.62264151] ; [11.62264151 10.37735849],0
p12,1,0.445794,0.581324,[ 2 55] ; [  7 104],[ 3.05357143 53.94642857] ; [  5.94642857 105.05357143],0
a7,1,0.487027,0.483088,[41 16] ; [74 37],[39.01785714 17.98214286] ; [75.98214286 35.01785714],0
n2,1,0.520055,0.413783,[14  3] ; [23  8],[13.10416667  3.89583333] ; [23.89583333  7.10416667],0
p1,1,0.535594,0.383767,[ 5 51] ; [  7 104],[ 4.0239521 51.9760479] ; [  7.9760479 103.0239521],0
p8,1,0.561783,0.336626,[18 38] ; [40 69],[19.68484848 36.31515152] ; [38.31515152 70.68484848],0
s1,1,0.567724,0.326505,[ 5 52] ; [  7 103],[ 4.09580838 52.90419162] ; [  7.90419162 102.09580838],0
n1,1,0.696819,0.151803,[ 7 10] ; [11 20],[ 6.375 10.625] ; [11.625 19.375],0
b4,1,0.730469,0.118681,[34 24] ; [62 49],[32.94674556 25.05325444] ; [63.05325444 47.94674556],0
p6,1,0.79052,0.070562,[14 43] ; [25 85],[13.31137725 43.68862275] ; [25.68862275 84.31137725],0
u3,1,0.836288,0.042702,[20 12] ; [15  8],[20.36363636 11.63636364] ; [14.63636364  8.36363636],0
p7,1,0.945343,0.0047,[28 26] ; [54 49],[28.20382166 25.79617834] ; [53.79617834 49.20382166],0
