Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,7e-06,20.213103,[185 152] ; [ 9 37],[170.6997389 166.3002611] ; [23.3002611 22.6997389],1
p7,1,0.108766,2.572057,[235 105] ; [27 20],[230.18087855 109.81912145] ; [31.81912145 15.18087855],0
a4,1,0.10896,2.569246,[179 172] ; [19 30],[173.745 177.255] ; [24.255 24.745],0
p8,1,0.109372,2.563276,[191 156] ; [21 28],[185.76767677 161.23232323] ; [26.23232323 22.76767677],0
b5,1,0.156641,2.006356,[223 128] ; [26 23],[218.4975 132.5025] ; [30.5025 18.4975],0
p1,1,0.160184,1.972485,[ 37 312] ; [ 2 46],[ 34.28463476 314.71536524] ; [ 4.71536524 43.28463476],0
r2,1,0.166549,1.913731,[338   9] ; [45  3],[336.45822785  10.54177215] ; [46.54177215  1.45822785],0
a6,1,0.183982,1.765161,[239 109] ; [29 20],[234.92191436 113.07808564] ; [33.07808564 15.92191436],0
v1,1,0.218513,1.514112,[205 134] ; [24 23],[201.11658031 137.88341969] ; [27.88341969 19.11658031],0
a1,1,0.222215,1.490009,[ 20 331] ; [ 5 44],[ 21.9375 329.0625] ; [ 3.0625 45.9375],0
n1,1,0.243809,1.358435,[34 40] ; [3 8],[32.21176471 41.78823529] ; [4.78823529 6.21176471],0
d3,1,0.254861,1.296459,[253  96] ; [31 17],[249.66246851  99.33753149] ; [34.33753149 13.66246851],0
b2,1,0.263444,1.250566,[ 85 133] ; [14 14],[ 87.73170732 130.26829268] ; [11.26829268 16.73170732],0
b3,1,0.263444,1.250566,[ 85 133] ; [14 14],[ 87.73170732 130.26829268] ; [11.26829268 16.73170732],0
n4,1,0.273269,1.200263,[280  69] ; [36 13],[277.09547739  71.90452261] ; [38.90452261 10.09547739],0
s4,1,0.345266,0.89078,[ 85 262] ; [ 9 40],[ 82.36868687 264.63131313] ; [11.63131313 37.36868687],0
p12,1,0.348449,0.879096,[ 45 305] ; [ 4 45],[ 42.98245614 307.01754386] ; [ 6.01754386 42.98245614],0
p2,1,0.350309,0.872339,[302  48] ; [39  9],[299.87437186  50.12562814] ; [41.12562814  6.87437186],0
p11,1,0.373644,0.791509,[284  67] ; [37 12],[281.6775  69.3225] ; [39.3225  9.6775],0
v2,1,0.373853,0.790819,[201 134] ; [25 22],[198.19371728 136.80628272] ; [27.80628272 19.19371728],0
s1,1,0.404281,0.695557,[ 16 330] ; [ 1 48],[ 14.89113924 331.10886076] ; [ 2.10886076 46.89113924],0
u1,1,0.45958,0.546919,[ 81 270] ; [ 9 40],[ 78.975 272.025] ; [11.025 37.975],0
u4,1,0.501408,0.451954,[ 14 337] ; [ 1 48],[ 13.1625 337.8375] ; [ 1.8375 47.1625],0
u2,1,0.593553,0.28483,[45 30] ; [9 8],[44.02173913 30.97826087] ; [9.97826087 7.02173913],0
a7,1,0.646342,0.210543,[259  91] ; [37 11],[260.30150754  89.69849246] ; [35.69849246 12.30150754],0
a8,1,0.654468,0.200313,[ 48 275] ; [ 8 38],[ 49.01897019 273.98102981] ; [ 6.98102981 39.01897019],0
n5,1,0.668438,0.183434,[279  69] ; [38 11],[277.87405542  70.12594458] ; [39.12594458  9.87405542],0
b4,1,0.716991,0.131394,[203 148] ; [27 22],[201.825 149.175] ; [28.175 20.825],0
d4,1,0.747741,0.103439,[304  44] ; [42  7],[303.29471033  44.70528967] ; [42.70528967  6.29471033],0
u3,1,0.767059,0.087749,[52 24] ; [11  6],[51.48387097 24.51612903] ; [11.51612903  5.48387097],0
n2,1,0.794444,0.067883,[58 16] ; [9 2],[58.32941176 15.67058824] ; [8.67058824 2.32941176],0
p10,1,0.820557,0.051451,[325  25] ; [45  3],[325.37688442  24.62311558] ; [44.62311558  3.37688442],0
b1,1,0.874391,0.02499,[132 219] ; [19 30],[132.5025 218.4975] ; [18.4975 30.5025],0
v3,1,0.876707,0.02407,[142 195] ; [18 26],[141.52230971 195.47769029] ; [18.47769029 25.52230971],0
n3,1,0.910158,0.012733,[55 19] ; [8 3],[54.84705882 19.15294118] ; [8.15294118 2.84705882],0
