Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.123626,[272  42] ; [19 21],[258.11864407  55.88135593] ; [32.88135593  7.11864407],1
u3,1,0.071591,3.246158,[35 17] ; [12  1],[37.6 14.4] ; [9.4 3.6],0
p12,1,0.073737,3.197816,[ 36 276] ; [ 1 40],[ 32.70254958 279.29745042] ; [ 4.29745042 36.70254958],0
r3,1,0.089127,2.890065,[306   8] ; [37  3],[304.24293785   9.75706215] ; [38.75706215  1.24293785],0
p7,1,0.114651,2.488913,[216  87] ; [23 16],[211.74561404  91.25438596] ; [27.25438596 11.74561404],0
n2,1,0.190681,1.712349,[46 17] ; [15  2],[48.0375 14.9625] ; [12.9625  4.0375],0
p5,1,0.193305,1.69225,[ 57 255] ; [ 4 36],[ 54.06818182 257.93181818] ; [ 6.93181818 33.06818182],0
s2,1,0.19585,1.673052,[249  64] ; [29 12],[245.80225989  67.19774011] ; [32.19774011  8.80225989],0
d1,1,0.231477,1.431765,[206 108] ; [23 18],[202.55211268 111.44788732] ; [26.44788732 14.55211268],0
a1,1,0.315723,1.006584,[ 20 294] ; [ 1 40],[ 18.57464789 295.42535211] ; [ 2.42535211 38.57464789],0
s4,1,0.355298,0.854446,[ 71 241] ; [12 29],[ 73.35977337 238.64022663] ; [ 9.64022663 31.35977337],0
s5,1,0.373776,0.791073,[155 148] ; [17 22],[152.38596491 150.61403509] ; [19.61403509 19.38596491],0
d3,1,0.442665,0.589363,[230  84] ; [27 13],[227.96045198  86.03954802] ; [29.03954802 10.96045198],0
d5,1,0.447033,0.578165,[265  48] ; [32  8],[263.34560907  49.65439093] ; [33.65439093  6.34560907],0
v2,1,0.502004,0.450696,[187 120] ; [21 17],[185.08985507 121.91014493] ; [22.91014493 15.08985507],0
a7,1,0.523599,0.406798,[222  92] ; [27 14],[220.24225352  93.75774648] ; [28.75774648 12.24225352],0
b2,1,0.591814,0.287521,[ 91 131] ; [10 18],[ 89.688 132.312] ; [11.312 16.688],0
b3,1,0.591814,0.287521,[ 91 131] ; [10 18],[ 89.688 132.312] ; [11.312 16.688],0
s3,1,0.595024,0.282566,[252  59] ; [31  9],[250.74928775  60.25071225] ; [32.25071225  7.74928775],0
d4,1,0.599736,0.275394,[268  45] ; [33  7],[266.89235127  46.10764873] ; [34.10764873  5.89235127],0
n1,1,0.612681,0.25629,[29 34] ; [9 8],[29.925 33.075] ; [8.075 8.925],0
b4,1,0.655714,0.198772,[180 134] ; [22 19],[178.67042254 135.32957746] ; [23.32957746 17.67042254],0
a8,1,0.673554,0.177473,[ 45 240] ; [ 5 33],[ 44.11764706 240.88235294] ; [ 5.88235294 32.11764706],0
v1,1,0.684806,0.164766,[181 125] ; [25 15],[182.1849711 123.8150289] ; [23.8150289 16.1849711],0
s1,1,0.836166,0.042766,[ 18 292] ; [ 2 38],[ 17.71428571 292.28571429] ; [ 2.28571429 37.71428571],0
a6,1,0.863384,0.029607,[207 106] ; [27 13],[207.48441926 105.51558074] ; [26.51558074 13.48441926],0
n3,1,0.879406,0.02302,[42 21] ; [11  6],[41.7375 21.2625] ; [11.2625  5.7375],0
p1,1,0.896182,0.017027,[ 36 277] ; [ 5 36],[ 36.25141243 276.74858757] ; [ 4.74858757 36.25141243],0
b5,1,0.900684,0.015574,[187 127] ; [24 17],[186.63098592 127.36901408] ; [24.36901408 16.63098592],0
