Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,54.724379,[ 6 91] ; [26 14],[22.65693431 74.34306569] ; [ 9.34306569 30.65693431],1
n1,1,0.183922,1.765643,[17 22] ; [9 5],[19.13207547 19.86792453] ; [6.86792453 7.13207547],0
v4,1,0.192288,1.7,[69 27] ; [33  7],[72. 24.] ; [30. 10.],0
p6,1,0.195419,1.676284,[ 9 85] ; [ 7 33],[11.2238806 82.7761194] ; [ 4.7761194 35.2238806],0
p4,1,0.203909,1.614151,[21 74] ; [13 27],[23.92592593 71.07407407] ; [10.07407407 29.92592593],0
b4,1,0.340201,0.909672,[52 45] ; [25 15],[54.51824818 42.48175182] ; [22.48175182 17.51824818],0
u2,1,0.406178,0.68996,[20 23] ; [5 3],[21.07843137 21.92156863] ; [3.92156863 4.07843137],0
a8,1,0.42869,0.62637,[ 8 85] ; [ 5 33],[ 9.22900763 83.77099237] ; [ 3.77099237 34.22900763],0
u3,1,0.477817,0.503842,[21 22] ; [5 3],[21.92156863 21.07843137] ; [4.07843137 3.92156863],0
b5,1,0.531249,0.392003,[55 42] ; [25 15],[56.64233577 40.35766423] ; [23.35766423 16.64233577],0
p5,1,0.535547,0.383856,[ 3 93] ; [ 2 35],[ 3.60902256 92.39097744] ; [ 1.39097744 35.60902256],0
a1,1,0.609954,0.260242,[10 87] ; [ 3 37],[ 9.20437956 87.79562044] ; [ 3.79562044 36.20437956],0
p1,1,0.633989,0.22669,[ 7 90] ; [ 2 38],[ 6.37226277 90.62773723] ; [ 2.62773723 37.37226277],0
p3,1,0.663843,0.188889,[23 73] ; [11 29],[24. 72.] ; [10. 30.],0
b1,1,0.700573,0.147876,[45 52] ; [20 20],[46.02189781 50.97810219] ; [18.97810219 21.02189781],0
p7,1,0.772367,0.083683,[27 66] ; [12 26],[27.6870229 65.3129771] ; [11.3129771 26.6870229],0
s4,1,0.804619,0.061194,[11 85] ; [ 4 36],[10.58823529 85.41176471] ; [ 4.41176471 35.58823529],0
n3,1,0.830185,0.045995,[21 16] ; [9 6],[21.34615385 15.65384615] ; [8.65384615 6.34615385],0
s1,1,0.858234,0.031906,[ 8 87] ; [ 3 37],[ 7.74074074 87.25925926] ; [ 3.25925926 36.74074074],0
p12,1,0.873414,0.025384,[ 2 95] ; [ 1 39],[ 2.12408759 94.87591241] ; [ 0.87591241 39.12408759],0
b2,1,0.940387,0.005592,[22 35] ; [13 20],[22.16666667 34.83333333] ; [12.83333333 20.16666667],0
b3,1,0.940387,0.005592,[22 35] ; [13 20],[22.16666667 34.83333333] ; [12.83333333 20.16666667],0
a7,1,0.946049,0.004579,[57 39] ; [24 16],[57.17647059 38.82352941] ; [23.82352941 16.17647059],0
