Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,104.140153,[48 96] ; [259  58],[95.89587852 48.10412148] ; [211.10412148 105.89587852],1
v3,1,0.011291,6.418873,[ 33 105] ; [110 195],[44.5462754 93.4537246] ; [ 98.4537246 206.5462754],0
p6,1,0.023802,5.109002,[ 25 120] ; [ 84 228],[ 34.58424508 110.41575492] ; [ 74.41575492 237.58424508],0
p12,1,0.027579,4.85418,[  2 142] ; [ 19 297],[  6.57391304 137.42608696] ; [ 14.42608696 301.57391304],0
p10,1,0.037665,4.320072,[96 46] ; [242  73],[105.02407002  36.97592998] ; [232.97592998  82.02407002],0
u1,1,0.043924,4.059478,[ 12 133] ; [ 48 271],[ 18.75 126.25] ; [ 41.25 277.75],0
n1,1,0.064682,3.41306,[16 46] ; [31 45],[21.11594203 40.88405797] ; [25.88405797 50.11594203],0
p7,1,0.082527,3.014412,[61 78] ; [163 146],[69.5 69.5] ; [154.5 154.5],0
p5,1,0.08861,2.899451,[  3 140] ; [ 18 299],[  6.52826087 136.47173913] ; [ 14.47173913 302.52826087],0
d4,1,0.092776,2.825541,[110  34] ; [264  54],[116.57142857  27.42857143] ; [257.42857143  60.57142857],0
r2,1,0.097991,2.737933,[129  15] ; [295  19],[133.31004367  10.68995633] ; [290.68995633  23.31004367],0
p9,1,0.099968,2.706054,[105  37] ; [252  60],[111.66079295  30.33920705] ; [245.33920705  66.66079295],0
s3,1,0.139447,2.184046,[68 76] ; [170 141],[75.32307692 68.67692308] ; [162.67692308 148.32307692],0
n2,1,0.208259,1.583491,[42 20] ; [61 18],[45.29078014 16.70921986] ; [57.70921986 21.29078014],0
v2,1,0.240664,1.376698,[65 72] ; [161 140],[70.68949772 66.31050228] ; [155.31050228 145.68949772],0
p8,1,0.305206,1.05131,[49 95] ; [121 189],[53.92070485 90.07929515] ; [116.07929515 193.92070485],0
b2,1,0.305639,1.049428,[19 49] ; [ 65 122],[22.4 45.6] ; [ 61.6 125.4],0
b3,1,0.305639,1.049428,[19 49] ; [ 65 122],[22.4 45.6] ; [ 61.6 125.4],0
s2,1,0.347428,0.882829,[62 82] ; [150 164],[66.65502183 77.34497817] ; [145.34497817 168.65502183],0
n3,1,0.41595,0.661728,[42 20] ; [57 20],[44.15827338 17.84172662] ; [54.84172662 22.15827338],0
b1,1,0.416657,0.659725,[ 44 101] ; [109 210],[47.8125 97.1875] ; [105.1875 213.8125],0
a1,1,0.420783,0.648127,[  3 142] ; [ 11 308],[  4.375 140.625] ; [  9.625 309.375],0
d3,1,0.421791,0.645319,[94 49] ; [221  97],[97.71149675 45.28850325] ; [217.28850325 100.71149675],0
b4,1,0.460311,0.545139,[82 63] ; [192 127],[85.625 59.375] ; [188.375 130.625],0
s1,1,0.548352,0.360278,[  4 141] ; [ 12 298],[  5.0989011 139.9010989] ; [ 10.9010989 299.0989011],0
a6,1,0.587404,0.294416,[92 53] ; [210 108],[94.57883369 50.42116631] ; [207.42116631 110.57883369],0
s5,1,0.65063,0.205106,[ 35 105] ; [ 83 224],[ 36.95749441 103.04250559] ; [ 81.04250559 225.95749441],0
v4,1,0.669047,0.182719,[131  11] ; [295  21],[132.07860262   9.92139738] ; [293.92139738  22.07860262],0
u2,1,0.753509,0.098606,[34 31] ; [51 42],[34.96835443 30.03164557] ; [50.03164557 42.96835443],0
u4,1,0.877562,0.023735,[  2 143] ; [  5 314],[  2.1875 142.8125] ; [  4.8125 314.1875],0
a7,1,0.887957,0.01985,[102  42] ; [228  91],[102.6349892  41.3650108] ; [227.3650108  91.6349892],0
b5,1,0.917011,0.010858,[93 52] ; [203 116],[92.5 52.5] ; [203.5 115.5],0
u3,1,0.944355,0.004872,[33 31] ; [49 45],[33.21518987 30.78481013] ; [48.78481013 45.21518987],0
