Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.561819,[37 90] ; [35 16],[51.37078652 75.62921348] ; [20.62921348 30.37078652],1
a2,1,0.2449,1.352163,[ 12 116] ; [ 8 44],[ 14.22222222 113.77777778] ; [ 5.77777778 46.22222222],0
r3,1,0.368234,0.809616,[100  27] ; [44  8],[102.16759777  24.83240223] ; [41.83240223 10.16759777],0
n1,1,0.372488,0.795347,[13 27] ; [6 7],[14.33962264 25.66037736] ; [4.66037736 8.33962264],0
b4,1,0.40051,0.706796,[70 58] ; [32 20],[72.53333333 55.46666667] ; [29.46666667 22.53333333],0
a1,1,0.42594,0.633868,[ 10 118] ; [ 6 46],[ 11.37777778 116.62222222] ; [ 4.62222222 47.37777778],0
s2,1,0.429645,0.623784,[39 89] ; [19 33],[41.24444444 86.75555556] ; [16.75555556 35.24444444],0
a8,1,0.446434,0.579689,[ 15 108] ; [ 4 45],[ 13.5872093 109.4127907] ; [ 5.4127907 43.5872093],0
u3,1,0.449436,0.572073,[19 37] ; [ 3 10],[17.85507246 38.14492754] ; [4.14492754 8.85507246],0
s1,1,0.513923,0.426072,[  5 123] ; [ 1 50],[  4.29050279 123.70949721] ; [ 1.70949721 49.29050279],0
u1,1,0.523374,0.40724,[  8 120] ; [ 2 50],[  7.11111111 120.88888889] ; [ 2.88888889 49.11111111],0
p5,1,0.545835,0.364832,[ 13 113] ; [ 7 45],[ 14.15730337 111.84269663] ; [ 5.84269663 46.15730337],0
s5,1,0.552724,0.352459,[ 23 102] ; [ 7 41],[ 21.67630058 103.32369942] ; [ 8.32369942 39.67630058],0
u2,1,0.616079,0.251417,[24 33] ; [6 6],[24.7826087 32.2173913] ; [5.2173913 6.7826087],0
n3,1,0.701105,0.147325,[27 14] ; [10  4],[27.58181818 13.41818182] ; [9.41818182 4.58181818],0
p12,1,0.749877,0.101634,[  6 121] ; [ 3 48],[  6.42134831 120.57865169] ; [ 2.57865169 48.42134831],0
v4,1,0.760856,0.092633,[100  27] ; [42 10],[100.74860335  26.25139665] ; [41.25139665 10.74860335],0
p4,1,0.778531,0.079093,[61 67] ; [25 25],[61.84269663 66.15730337] ; [24.15730337 25.84269663],0
n2,1,0.782642,0.076108,[28 13] ; [9 5],[27.58181818 13.41818182] ; [9.41818182 4.58181818],0
s3,1,0.854283,0.03373,[50 76] ; [21 30],[50.54237288 75.45762712] ; [20.45762712 30.54237288],0
a5,1,0.918177,0.010553,[70 58] ; [28 24],[69.68888889 58.31111111] ; [28.31111111 23.68888889],0
b5,1,0.98201,0.000508,[79 49] ; [32 20],[78.93333333 49.06666667] ; [32.06666667 19.93333333],0
a6,1,0.988194,0.000219,[74 54] ; [30 22],[73.95555556 54.04444444] ; [30.04444444 21.95555556],0
