Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,37.802858,[75  1] ; [15 14],[65.14285714 10.85714286] ; [24.85714286  4.14285714],1
s4,1,0.411912,0.673275,[13 63] ; [ 7 22],[14.47619048 61.52380952] ; [ 5.52380952 23.47619048],0
s2,1,0.423596,0.640317,[30 46] ; [ 9 20],[28.22857143 47.77142857] ; [10.77142857 18.22857143],0
p1,1,0.447925,0.575896,[ 9 66] ; [ 2 27],[ 7.93269231 67.06730769] ; [ 3.06730769 25.93269231],0
a2,1,0.475933,0.508167,[12 64] ; [ 3 26],[10.85714286 65.14285714] ; [ 4.14285714 24.85714286],0
p12,1,0.49465,0.466396,[ 1 72] ; [ 1 28],[ 1.43137255 71.56862745] ; [ 0.56862745 28.43137255],0
a7,1,0.497049,0.461231,[47 29] ; [20  9],[48.4952381 27.5047619] ; [18.5047619 10.4952381],0
s3,1,0.517836,0.418201,[38 38] ; [12 16],[36.53846154 39.46153846] ; [13.46153846 14.53846154],0
a1,1,0.525768,0.402564,[ 3 73] ; [ 2 27],[ 3.61904762 72.38095238] ; [ 1.38095238 27.61904762],0
d2,1,0.553668,0.350787,[31 45] ; [10 19],[29.67619048 46.32380952] ; [11.32380952 17.67619048],0
d4,1,0.573713,0.316509,[62 14] ; [25  4],[62.97142857 13.02857143] ; [24.02857143  4.97142857],0
s5,1,0.585788,0.29697,[16 54] ; [ 5 23],[15. 55.] ; [ 6. 22.],0
s7,1,0.61016,0.259942,[22 46] ; [ 7 19],[20.9787234 47.0212766] ; [ 8.0212766 17.9787234],0
d3,1,0.626888,0.236305,[51 25] ; [18 11],[49.94285714 26.05714286] ; [19.05714286  9.94285714],0
u2,1,0.712876,0.135421,[21  8] ; [8 4],[20.51219512  8.48780488] ; [8.48780488 3.51219512],0
p7,1,0.717943,0.130472,[32 42] ; [11 17],[31.19607843 42.80392157] ; [11.80392157 16.19607843],0
b5,1,0.858554,0.03176,[46 30] ; [17 12],[45.6 30.4] ; [17.4 11.6],0
a3,1,0.858554,0.03176,[46 30] ; [17 12],[45.6 30.4] ; [17.4 11.6],0
p6,1,0.879144,0.023121,[14 59] ; [ 5 23],[13.73267327 59.26732673] ; [ 5.26732673 22.73267327],0
v1,1,0.89771,0.016526,[30 45] ; [12 17],[30.28846154 44.71153846] ; [11.71153846 17.28846154],0
a4,1,0.920278,0.010017,[27 49] ; [10 19],[26.78095238 49.21904762] ; [10.21904762 18.78095238],0
b2,1,0.966627,0.00175,[14 30] ; [ 5 11],[13.93333333 30.06666667] ; [ 5.06666667 10.93333333],0
b3,1,0.966627,0.00175,[14 30] ; [ 5 11],[13.93333333 30.06666667] ; [ 5.06666667 10.93333333],0
