Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,110.313985,[26 61] ; [223  31],[63.52785924 23.47214076] ; [185.47214076  68.52785924],1
p10,1,0.214419,1.541334,[72 14] ; [223  28],[75.28189911 10.71810089] ; [219.71810089  31.28189911],0
a3,1,0.214624,1.539956,[67 20] ; [210  43],[70.87941176 16.12058824] ; [206.12058824  46.87941176],0
p9,1,0.242458,1.366245,[76 10] ; [233  19],[78.62130178  7.37869822] ; [230.37869822  21.62130178],0
b4,1,0.347739,0.88169,[55 32] ; [146 108],[51.28152493 35.71847507] ; [149.71847507 104.28152493],0
b1,1,0.381289,0.76654,[32 55] ; [107 147],[35.46334311 51.53665689] ; [103.53665689 150.46334311],0
p1,1,0.398827,0.71186,[ 6 81] ; [ 25 227],[ 7.95575221 79.04424779] ; [ 23.04424779 228.95575221],0
a5,1,0.458825,0.54876,[73 14] ; [204  50],[70.67155425 16.32844575] ; [206.32844575  47.67155425],0
s1,1,0.477196,0.505265,[ 2 84] ; [ 10 242],[ 3.05325444 82.94674556] ; [  8.94674556 243.05325444],0
p3,1,0.479839,0.499229,[49 38] ; [154 100],[51.79178886 35.20821114] ; [151.20821114 102.79178886],0
p4,1,0.491241,0.473808,[56 31] ; [173  80],[58.59705882 28.40294118] ; [170.40294118  82.59705882],0
n3,1,0.491418,0.473421,[12  8] ; [37 17],[13.24324324  6.75675676] ; [35.75675676 18.24324324],0
r3,1,0.570717,0.321485,[85  2] ; [245   9],[84.19354839  2.80645161] ; [245.80645161   8.19354839],0
v4,1,0.585473,0.29747,[84  3] ; [248   6],[84.70381232  2.29618768] ; [247.29618768   6.70381232],0
n4,1,0.637863,0.221548,[71 16] ; [212  41],[72.41470588 14.58529412] ; [210.58529412  42.41470588],0
a8,1,0.656751,0.197494,[14 61] ; [ 39 198],[12.74038462 62.25961538] ; [ 40.25961538 196.74038462],0
r1,1,0.662364,0.190665,[73 14] ; [218  36],[74.24340176 12.75659824] ; [216.75659824  37.24340176],0
p5,1,0.676133,0.174511,[13 74] ; [ 42 207],[14.24107143 72.75892857] ; [ 40.75892857 208.24107143],0
u1,1,0.705975,0.142331,[23 64] ; [ 62 192],[21.68621701 65.31378299] ; [ 63.31378299 190.68621701],0
v1,1,0.735588,0.114043,[53 34] ; [153  90],[54.30909091 32.69090909] ; [151.69090909  91.30909091],0
d3,1,0.744998,0.105782,[66 21] ; [197  57],[67.09970674 19.90029326] ; [195.90029326  58.09970674],0
p6,1,0.748883,0.102472,[43 43] ; [120 130],[41.7202381 44.2797619] ; [121.2797619 128.7202381],0
n6,1,0.777083,0.080158,[76 11] ; [223  29],[76.73451327 10.26548673] ; [222.26548673  29.73451327],0
b2,1,0.805082,0.060898,[28 32] ; [78 96],[27.17948718 32.82051282] ; [78.82051282 95.17948718],0
b3,1,0.805082,0.060898,[28 32] ; [78 96],[27.17948718 32.82051282] ; [78.82051282 95.17948718],0
r4,1,0.844818,0.038312,[81  6] ; [238  16],[81.38709677  5.61290323] ; [237.61290323  16.38709677],0
a1,1,0.853328,0.034178,[ 5 82] ; [ 16 238],[ 5.35777126 81.64222874] ; [ 15.64222874 238.35777126],0
u2,1,0.864083,0.029302,[14  6] ; [31 12],[14.28571429  5.71428571] ; [30.71428571 12.28571429],0
p7,1,0.870608,0.026532,[59 27] ; [169  74],[59.59878419 26.40121581] ; [168.40121581  74.59878419],0
a4,1,0.926277,0.008562,[43 44] ; [127 127],[43.37243402 43.62756598] ; [126.62756598 127.37243402],0
a7,1,0.927554,0.008267,[62 25] ; [179  74],[61.66764706 25.33235294] ; [179.33235294  73.66764706],0
d2,1,0.938919,0.005872,[52 35] ; [153 101],[52.30205279 34.69794721] ; [152.69794721 101.30205279],0
d5,1,0.944227,0.004894,[79  8] ; [230  24],[78.83577713  8.16422287] ; [230.16422287  23.83577713],0
b5,1,0.961927,0.002279,[53 34] ; [154 100],[52.81231672 34.18768328] ; [154.18768328  99.81231672],0
v2,1,0.982257,0.000495,[54 32] ; [151  90],[53.91437309 32.08562691] ; [151.08562691  89.91437309],0
