Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.0,27.202115,[ 13 217] ; [19 49],[ 24.69798658 205.30201342] ; [ 7.30201342 60.69798658],1
r3,1,0.366903,0.814127,[200  30] ; [61  6],[202.12121212  27.87878788] ; [58.87878788  8.12121212],0
n2,1,0.382733,0.761905,[44 22] ; [11  3],[45.375 20.625] ; [9.625 4.375],0
a3,1,0.434665,0.610326,[150  79] ; [48 20],[152.66666667  76.33333333] ; [45.33333333 22.66666667],0
b4,1,0.453737,0.5613,[124 107] ; [40 28],[126.70234114 104.29765886] ; [37.29765886 30.70234114],0
s2,1,0.518475,0.416926,[ 30 199] ; [11 57],[ 31.61279461 197.38720539] ; [ 9.38720539 58.61279461],0
a6,1,0.534697,0.385456,[162  69] ; [45 23],[159.92307692  71.07692308] ; [47.07692308 20.92307692],0
u2,1,0.535934,0.383127,[40 40] ; [11  8],[41.21212121 38.78787879] ; [9.78787879 9.21212121],0
d5,1,0.551,0.355529,[179  52] ; [55 13],[180.7826087  50.2173913] ; [53.2173913 14.7826087],0
d2,1,0.559732,0.340168,[104 126] ; [33 34],[106.09427609 123.90572391] ; [30.90572391 36.09427609],0
s1,1,0.593173,0.285416,[  6 223] ; [ 1 66],[  5.41554054 223.58445946] ; [ 1.58445946 65.41554054],0
d3,1,0.611525,0.25796,[141  89] ; [44 24],[142.7852349  87.2147651] ; [42.2147651 25.7852349],0
n3,1,0.645564,0.211538,[40 24] ; [9 4],[40.72727273 23.27272727] ; [8.27272727 4.72727273],0
a4,1,0.779463,0.078411,[100 129] ; [31 37],[101.00673401 127.99326599] ; [29.99326599 38.00673401],0
r2,1,0.798643,0.065078,[202  26] ; [61  7],[202.58108108  25.41891892] ; [60.41891892  7.58108108],0
a2,1,0.800804,0.063659,[ 51 180] ; [16 52],[ 51.76254181 179.23745819] ; [15.23745819 52.76254181],0
v1,1,0.82708,0.04772,[123 106] ; [37 30],[123.78378378 105.21621622] ; [36.21621622 30.78378378],0
b1,1,0.88027,0.022688,[ 86 145] ; [26 42],[ 86.52842809 144.47157191] ; [25.47157191 42.52842809],0
v3,1,0.918952,0.010354,[ 85 142] ; [25 43],[ 84.6440678 142.3559322] ; [25.3559322 42.6440678],0
a1,1,0.956682,0.00295,[ 14 217] ; [ 4 64],[ 13.90635452 217.09364548] ; [ 4.09364548 63.90635452],0
n1,1,1.0,0.0,[25 40] ; [5 8],[25. 40.] ; [5. 8.],0
