Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2.6e-05,17.721591,[27 53] ; [31 11],[38.03278689 41.96721311] ; [19.96721311 22.03278689],1
a4,1,0.633871,0.226847,[21 64] ; [ 9 34],[19.921875 65.078125] ; [10.078125 32.921875],0
b4,1,0.660793,0.192562,[40 45] ; [22 21],[41.171875 43.828125] ; [20.828125 22.171875],0
p8,1,0.669124,0.182629,[43 40] ; [24 19],[44.13492063 38.86507937] ; [22.86507937 20.13492063],0
s2,1,0.688261,0.160975,[34 50] ; [19 24],[35.05511811 48.94488189] ; [17.94488189 25.05511811],0
p7,1,0.697161,0.151442,[51 33] ; [27 15],[52. 32.] ; [26. 16.],0
b5,1,0.748481,0.102812,[48 37] ; [23 20],[47.1484375 37.8515625] ; [23.8515625 19.1484375],0
u3,1,0.78479,0.074574,[23 21] ; [9 7],[23.46666667 20.53333333] ; [8.53333333 7.46666667],0
r3,1,0.788226,0.072154,[77  7] ; [40  3],[77.38582677  6.61417323] ; [39.61417323  3.38582677],0
n3,1,0.797199,0.066036,[22  4] ; [4 1],[21.80645161  4.19354839] ; [4.19354839 0.80645161],0
s6,1,0.83164,0.045198,[51 32] ; [26 15],[51.54032258 31.45967742] ; [25.45967742 15.54032258],0
a2,1,0.838791,0.041388,[ 7 78] ; [ 4 39],[ 7.3046875 77.6953125] ; [ 3.6953125 39.3046875],0
n1,1,0.869125,0.027149,[11 14] ; [2 3],[10.83333333 14.16666667] ; [2.16666667 2.83333333],0
p11,1,0.893971,0.017764,[70 15] ; [35  8],[69.7265625 15.2734375] ; [35.2734375  7.7265625],0
d1,1,0.988963,0.000191,[ 4 81] ; [ 2 41],[ 3.984375 81.015625] ; [ 2.015625 40.984375],0
