Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,6e-06,20.377874,[26  8] ; [11 33],[16.12820513 17.87179487] ; [20.87179487 23.12820513],1
u2,1,0.505643,0.443072,[6 6] ; [ 8 13],[5.09090909 6.90909091] ; [ 8.90909091 12.09090909],0
p11,1,0.50821,0.437752,[25 10] ; [29 16],[23.625 11.375] ; [30.375 14.625],0
v1,1,0.553638,0.350839,[14 19] ; [15 27],[12.76 20.24] ; [16.24 25.76],0
a5,1,0.631888,0.229509,[19 16] ; [22 23],[17.9375 17.0625] ; [23.0625 21.9375],0
d2,1,0.683758,0.165926,[14 21] ; [16 29],[13.125 21.875] ; [16.875 28.125],0
b1,1,0.713419,0.134886,[17 18] ; [20 25],[16.1875 18.8125] ; [20.8125 24.1875],0
p1,1,0.729252,0.1198,[ 1 33] ; [ 2 43],[ 1.29113924 32.70886076] ; [ 1.70886076 43.29113924],0
b5,1,0.796777,0.066317,[20 15] ; [27 18],[20.5625 14.4375] ; [26.4375 18.5625],0
a8,1,0.846547,0.037453,[ 2 32] ; [ 3 40],[ 2.20779221 31.79220779] ; [ 2.79220779 40.20779221],0
s1,1,0.861414,0.030476,[ 2 33] ; [ 3 42],[ 2.1875 32.8125] ; [ 2.8125 42.1875],0
v4,1,0.873115,0.025505,[22 10] ; [31 13],[22.31578947  9.68421053] ; [30.68421053 13.31578947],0
p12,1,0.882562,0.021822,[ 1 34] ; [ 1 42],[ 0.8974359 34.1025641] ; [ 1.1025641 41.8974359],0
p5,1,0.887271,0.020095,[ 2 32] ; [ 3 42],[ 2.15189873 31.84810127] ; [ 2.84810127 42.15189873],0
r1,1,0.890912,0.01881,[ 8 26] ; [10 35],[ 7.74683544 26.25316456] ; [10.25316456 34.74683544],0
n4,1,0.954554,0.003248,[20 15] ; [26 19],[20.125 14.875] ; [25.875 19.125],0
