Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.108988,[57 91] ; [251  74],[96.37209302 51.62790698] ; [211.62790698 113.37209302],1
b2,1,0.112645,2.516712,[42 53] ; [ 66 125],[35.87412587 59.12587413] ; [ 72.12587413 118.87412587],0
v2,1,0.116649,2.461746,[50 93] ; [135 181],[57.63616558 85.36383442] ; [127.36383442 188.63616558],0
n3,1,0.123862,2.367789,[29 20] ; [62 24],[33.02962963 15.97037037] ; [57.97037037 28.02962963],0
p6,1,0.144608,2.128227,[ 36 105] ; [104 218],[42.6349892 98.3650108] ; [ 97.3650108 224.6349892],0
n6,1,0.163895,1.937912,[106  39] ; [255  68],[111.8482906  33.1517094] ; [249.1517094  73.8482906],0
u4,1,0.163941,1.937491,[  3 145] ; [  2 323],[  1.56448203 146.43551797] ; [  3.43551797 321.56448203],0
s2,1,0.199969,1.642603,[49 98] ; [128 196],[55.24203822 91.75796178] ; [121.75796178 202.24203822],0
n4,1,0.25105,1.317449,[99 48] ; [235  89],[104.24203822  42.75796178] ; [229.75796178  94.24203822],0
p11,1,0.271654,1.208377,[104  44] ; [244  81],[108.88794926  39.11205074] ; [239.11205074  85.88794926],0
s5,1,0.273939,1.196916,[ 41 101] ; [ 77 243],[ 36.26839827 105.73160173] ; [ 81.73160173 238.26839827],0
s1,1,0.274189,1.195668,[  3 143] ; [ 13 309],[  4.99145299 141.00854701] ; [ 11.00854701 310.99145299],0
s7,1,0.297344,1.086068,[47 95] ; [118 191],[51.95121951 90.04878049] ; [113.04878049 195.95121951],0
a8,1,0.330933,0.945245,[ 18 122] ; [ 49 249],[ 21.41552511 118.58447489] ; [ 45.58447489 252.41552511],0
s8,1,0.345009,0.891728,[ 43 104] ; [109 215],[47.43949045 99.56050955] ; [104.56050955 219.43949045],0
v1,1,0.376924,0.780709,[56 89] ; [135 179],[60.33769063 84.66230937] ; [130.66230937 183.33769063],0
n5,1,0.431392,0.619073,[102  43] ; [214 107],[98.32618026 46.67381974] ; [217.67381974 103.32618026],0
b4,1,0.667927,0.184036,[86 62] ; [182 143],[83.85623679 64.14376321] ; [184.14376321 140.85623679],0
s3,1,0.673615,0.177403,[67 79] ; [155 168],[69.108742 76.891258] ; [152.891258 170.108742],0
n1,1,0.697677,0.1509,[19 31] ; [36 51],[20.0729927 29.9270073] ; [34.9270073 52.0729927],0
d2,1,0.70938,0.138898,[62 84] ; [144 181],[63.85562633 82.14437367] ; [142.14437367 182.85562633],0
a4,1,0.793234,0.068703,[60 86] ; [129 195],[58.7106383 87.2893617] ; [130.2893617 193.7106383],0
p1,1,0.801713,0.063067,[ 10 137] ; [ 20 303],[  9.38297872 137.61702128] ; [ 20.61702128 302.38297872],0
p12,1,0.811622,0.056803,[  7 138] ; [ 14 309],[  6.50641026 138.49358974] ; [ 14.49358974 308.50641026],0
a1,1,0.836306,0.042692,[  7 141] ; [ 14 311],[  6.57082452 141.42917548] ; [ 14.42917548 310.57082452],0
p5,1,0.959464,0.002583,[ 12 134] ; [ 27 296],[ 12.14072495 133.85927505] ; [ 26.85927505 296.14072495],0
n2,1,0.997782,8e-06,[35 16] ; [59 27],[34.99270073 16.00729927] ; [59.00729927 26.99270073],0
