Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,25.624269,[80 67] ; [ 9 49],[63.8195122 83.1804878] ; [25.1804878 32.8195122],1
p6,1,0.338441,0.916327,[ 28 118] ; [ 8 51],[ 25.63902439 120.36097561] ; [10.36097561 48.63902439],0
a1,1,0.392685,0.730613,[  6 141] ; [ 1 58],[  4.99514563 142.00485437] ; [ 2.00485437 56.99514563],0
p1,1,0.406562,0.688831,[ 12 135] ; [ 7 52],[ 13.55825243 133.44174757] ; [ 5.44174757 53.55825243],0
d3,1,0.441998,0.591089,[98 49] ; [36 23],[95.62135922 51.37864078] ; [38.37864078 20.62135922],0
a8,1,0.448196,0.575211,[ 15 118] ; [ 4 49],[ 13.58602151 119.41397849] ; [ 5.41397849 47.58602151],0
u2,1,0.457157,0.552846,[22 12] ; [19 15],[20.5 13.5] ; [20.5 13.5],0
p8,1,0.498091,0.459002,[ 37 110] ; [12 46],[ 35.13658537 111.86341463] ; [13.86341463 44.13658537],0
p12,1,0.516224,0.421431,[ 17 130] ; [ 5 54],[ 15.69902913 131.30097087] ; [ 6.30097087 52.69902913],0
s1,1,0.529531,0.395292,[  7 139] ; [ 4 53],[  7.91133005 138.08866995] ; [ 3.08866995 53.91133005],0
s5,1,0.593013,0.285663,[51 90] ; [18 38],[49.3857868 91.6142132] ; [19.6142132 36.3857868],0
p5,1,0.608543,0.262303,[ 13 132] ; [ 4 55],[ 12.08333333 132.91666667] ; [ 4.91666667 54.08333333],0
s8,1,0.644932,0.212349,[72 74] ; [27 32],[70.50731707 75.49268293] ; [28.49268293 30.50731707],0
b5,1,0.646375,0.210501,[102  45] ; [39 20],[100.61650485  46.38349515] ; [40.38349515 18.61650485],0
n1,1,0.737687,0.11217,[21 24] ; [ 8 11],[20.390625 24.609375] ; [ 8.609375 10.390625],0
s3,1,0.753266,0.098807,[95 50] ; [38 18],[95.94527363 49.05472637] ; [37.05472637 18.94527363],0
n3,1,0.789075,0.071563,[33 13] ; [13  6],[32.55384615 13.44615385] ; [13.44615385  5.55384615],0
b1,1,0.863577,0.029523,[48 99] ; [20 39],[48.52427184 98.47572816] ; [19.47572816 39.52427184],0
a7,1,0.873705,0.025266,[103  44] ; [42 17],[103.47087379  43.52912621] ; [41.52912621 17.47087379],0
b2,1,0.901041,0.015462,[34 60] ; [ 8 15],[33.74358974 60.25641026] ; [ 8.25641026 14.74358974],0
b3,1,0.901041,0.015462,[34 60] ; [ 8 15],[33.74358974 60.25641026] ; [ 8.25641026 14.74358974],0
p2,1,0.935002,0.006651,[103  44] ; [41 18],[102.75728155  44.24271845] ; [41.24271845 17.75728155],0
n6,1,0.958281,0.002736,[125  22] ; [50  9],[124.87864078  22.12135922] ; [50.12135922  8.87864078],0
