Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1e-06,23.700481,[51 50] ; [11 63],[35.78285714 65.21714286] ; [26.21714286 47.78285714],1
n5,1,0.290338,1.118056,[69 31] ; [46 29],[65.71428571 34.28571429] ; [49.28571429 25.71428571],0
d2,1,0.349901,0.873815,[37 65] ; [32 42],[39.98863636 62.01136364] ; [29.01136364 44.98863636],0
s6,1,0.367604,0.811746,[63 38] ; [40 32],[60.13294798 40.86705202] ; [42.86705202 29.13294798],0
p8,1,0.406951,0.687692,[45 55] ; [38 36],[47.70114943 52.29885057] ; [35.29885057 38.70114943],0
s1,1,0.416734,0.659509,[ 3 98] ; [ 4 70],[ 4.04 96.96] ; [ 2.96 71.04],0
p12,1,0.416734,0.659509,[ 3 98] ; [ 4 70],[ 4.04 96.96] ; [ 2.96 71.04],0
p1,1,0.461134,0.543141,[ 5 97] ; [ 2 72],[ 4.05681818 97.94318182] ; [ 2.94318182 71.05681818],0
d5,1,0.462591,0.539619,[79 23] ; [53 20],[76.93714286 25.06285714] ; [55.06285714 17.93714286],0
a4,1,0.468965,0.524414,[38 64] ; [24 51],[35.72881356 66.27118644] ; [26.27118644 48.72881356],0
a8,1,0.555921,0.346816,[21 73] ; [13 57],[19.48780488 74.51219512] ; [14.51219512 55.48780488],0
b5,1,0.570616,0.321652,[61 41] ; [48 27],[62.81355932 39.18644068] ; [46.18644068 28.81355932],0
r4,1,0.604301,0.268557,[91 11] ; [65 10],[89.89830508 12.10169492] ; [66.10169492  8.89830508],0
a1,1,0.648474,0.207829,[ 4 98] ; [ 2 73],[ 3.45762712 98.54237288] ; [ 2.54237288 72.45762712],0
b3,1,0.669538,0.182143,[21 39] ; [13 29],[20. 40.] ; [14. 28.],0
b2,1,0.669538,0.182143,[21 39] ; [13 29],[20. 40.] ; [14. 28.],0
p5,1,0.700496,0.147957,[ 3 99] ; [ 3 72],[ 3.45762712 98.54237288] ; [ 2.54237288 72.45762712],0
n3,1,0.717841,0.130571,[19  4] ; [22  6],[18.49019608  4.50980392] ; [22.50980392  5.49019608],0
u3,1,0.739541,0.110531,[10 17] ; [12 17],[10.60714286 16.39285714] ; [11.39285714 17.60714286],0
u1,1,0.800694,0.063731,[11 91] ; [ 9 66],[11.52542373 90.47457627] ; [ 8.47457627 66.52542373],0
s4,1,0.858988,0.031564,[14 88] ; [11 64],[14.40677966 87.59322034] ; [10.59322034 64.40677966],0
p6,1,0.868029,0.02761,[26 73] ; [20 53],[26.47674419 72.52325581] ; [19.52325581 53.47674419],0
b1,1,0.879029,0.023165,[41 61] ; [31 44],[41.49152542 60.50847458] ; [30.50847458 44.49152542],0
a2,1,0.907005,0.013646,[17 85] ; [13 62],[17.28813559 84.71186441] ; [12.71186441 62.28813559],0
n2,1,0.912377,0.012109,[17  5] ; [22  6],[17.16  4.84] ; [21.84  6.16],0
