Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.983716,[30 12] ; [ 8 35],[18.77647059 23.22352941] ; [19.22352941 23.77647059],1
n5,1,0.636906,0.222812,[30 12] ; [28 14],[29. 13.] ; [29. 13.],0
a8,1,0.667455,0.184594,[ 4 36] ; [ 3 38],[ 3.45679012 36.54320988] ; [ 3.54320988 37.45679012],0
n4,1,0.69003,0.159053,[30 12] ; [29 14],[29.15294118 12.84705882] ; [29.84705882 13.15294118],0
n2,1,0.707787,0.140498,[10  3] ; [7 3],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
d3,1,0.729283,0.119771,[25 17] ; [24 19],[24.21176471 17.78823529] ; [24.78823529 18.21176471],0
a6,1,0.729283,0.119771,[25 17] ; [24 19],[24.21176471 17.78823529] ; [24.78823529 18.21176471],0
a4,1,0.758954,0.09416,[15 27] ; [14 29],[14.32941176 27.67058824] ; [14.67058824 28.32941176],0
d2,1,0.821115,0.051126,[16 26] ; [15 27],[15.5 26.5] ; [15.5 26.5],0
u3,1,0.908575,0.013187,[5 5] ; [11 12],[4.84848485 5.15151515] ; [11.15151515 11.84848485],0
b4,1,0.922301,0.009513,[23 19] ; [24 19],[23.22352941 18.77647059] ; [23.77647059 19.22352941],0
p1,1,0.961583,0.00232,[ 7 35] ; [ 7 36],[ 6.91764706 35.08235294] ; [ 7.08235294 35.91764706],0
a2,1,0.968405,0.001569,[ 5 37] ; [ 5 38],[ 4.94117647 37.05882353] ; [ 5.05882353 37.94117647],0
s1,1,0.980769,0.000581,[ 2 40] ; [ 2 41],[ 1.97647059 40.02352941] ; [ 2.02352941 40.97647059],0
u1,1,0.980769,0.000581,[ 2 40] ; [ 2 41],[ 1.97647059 40.02352941] ; [ 2.02352941 40.97647059],0
