Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,51.844108,[41 56] ; [227  54],[68.77248677 28.22751323] ; [199.22751323  81.77248677],1
n3,1,0.338808,0.914936,[17  5] ; [33 17],[15.27777778  6.72222222] ; [34.72222222 15.27777778],0
a3,1,0.369407,0.805659,[83 14] ; [230  52],[80.10817942 16.89182058] ; [232.89182058  49.10817942],0
p10,1,0.382393,0.762995,[77 17] ; [239  40],[79.63538874 14.36461126] ; [236.36461126  42.63538874],0
a8,1,0.386961,0.748472,[12 81] ; [ 41 204],[14.58284024 78.41715976] ; [ 38.41715976 206.58284024],0
p7,1,0.397597,0.71558,[61 33] ; [190  83],[64.28882834 29.71117166] ; [186.71117166  86.28882834],0
s6,1,0.422197,0.644192,[65 30] ; [200  75],[68.04054054 26.95945946] ; [196.95945946  78.04054054],0
s5,1,0.434084,0.61187,[42 52] ; [109 163],[38.78142077 55.21857923] ; [112.21857923 159.78142077],0
s3,1,0.493444,0.469008,[57 40] ; [150 124],[54.1212938 42.8787062] ; [152.8787062 121.1212938],0
n2,1,0.494226,0.467313,[17  5] ; [42  8],[18.02777778  3.97222222] ; [40.97222222  9.02777778],0
b4,1,0.514118,0.425678,[56 41] ; [174 109],[58.71052632 38.28947368] ; [171.28947368 111.71052632],0
s4,1,0.549802,0.357671,[13 84] ; [ 44 232],[14.8230563 82.1769437] ; [ 42.1769437 233.8230563],0
r2,1,0.568866,0.324584,[90  5] ; [271  11],[90.96816976  4.03183024] ; [270.03183024  11.96816976],0
p11,1,0.676823,0.173725,[81 16] ; [231  52],[79.64210526 17.35789474] ; [232.35789474  50.64210526],0
d4,1,0.678986,0.17127,[84 12] ; [242  40],[82.79365079 13.20634921] ; [243.20634921  38.79365079],0
p5,1,0.758866,0.094231,[12 83] ; [ 39 242],[12.8856383 82.1143617] ; [ 38.1143617 242.8856383],0
s2,1,0.788099,0.072243,[56 41] ; [155 121],[54.87131367 42.12868633] ; [156.12868633 119.87131367],0
s7,1,0.790294,0.070718,[54 41] ; [147 119],[52.89473684 42.10526316] ; [148.10526316 117.89473684],0
d2,1,0.816844,0.053641,[56 41] ; [166 115],[56.96825397 40.03174603] ; [165.03174603 115.96825397],0
u4,1,0.836707,0.04248,[ 3 94] ; [ 10 273],[ 3.31842105 93.68157895] ; [  9.68157895 273.31842105],0
a4,1,0.874036,0.025133,[54 42] ; [156 126],[53.33333333 42.66666667] ; [156.66666667 125.33333333],0
d5,1,0.875757,0.024445,[84 12] ; [245  37],[83.55555556 12.44444444] ; [245.44444444  36.55555556],0
n4,1,0.884186,0.021218,[78 18] ; [231  51],[78.47619048 17.52380952] ; [230.52380952  51.47619048],0
n5,1,0.895482,0.017258,[78 18] ; [230  51],[78.42970822 17.57029178] ; [229.57029178  51.42970822],0
p3,1,0.974352,0.001034,[55 40] ; [161 118],[54.86631016 40.13368984] ; [161.13368984 117.86631016],0
