Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,29.537008,[ 16 271] ; [15 36],[ 26.32248521 260.67751479] ; [ 4.67751479 46.32248521],1
r3,1,0.285164,1.142313,[284   5] ; [47  2],[283.0147929   5.9852071] ; [47.9852071  1.0147929],0
s3,1,0.320662,0.986245,[164 120] ; [32 17],[167.15915916 116.84084084] ; [28.84084084 20.15915916],0
n6,1,0.349968,0.873572,[250  37] ; [45  4],[251.97916667  35.02083333] ; [43.02083333  5.97916667],0
a6,1,0.361498,0.832683,[219  69] ; [35 15],[216.4260355  71.5739645] ; [37.5739645 12.4260355],0
v4,1,0.395643,0.721529,[282   6] ; [47  2],[281.16320475   6.83679525] ; [47.83679525  1.16320475],0
d5,1,0.410525,0.67728,[282   6] ; [48  2],[281.18343195   6.81656805] ; [48.81656805  1.18343195],0
a5,1,0.43761,0.60254,[250  40] ; [46  5],[251.73020528  38.26979472] ; [44.26979472  6.73020528],0
n1,1,0.44025,0.59563,[11 34] ; [3 5],[11.88679245 33.11320755] ; [2.11320755 5.88679245],0
u1,1,0.509454,0.435188,[ 78 212] ; [16 35],[ 79.94134897 210.05865103] ; [14.05865103 36.94134897],0
b4,1,0.524558,0.404923,[173 117] ; [28 23],[170.93841642 119.06158358] ; [30.06158358 20.93841642],0
u2,1,0.580681,0.305135,[33 21] ; [3 1],[33.51724138 20.48275862] ; [2.48275862 1.51724138],0
s4,1,0.657936,0.196041,[ 51 236] ; [10 39],[ 52.10416667 234.89583333] ; [ 8.89583333 40.10416667],0
a4,1,0.701069,0.147362,[167 122] ; [28 23],[165.75 123.25] ; [29.25 21.75],0
r1,1,0.714738,0.133591,[253  35] ; [43  7],[252.21301775  35.78698225] ; [43.78698225  6.21301775],0
d4,1,0.743493,0.10708,[283   4] ; [49  1],[282.74183976   4.25816024] ; [49.25816024  0.74183976],0
p2,1,0.813521,0.055642,[262  26] ; [46  4],[262.43786982  25.56213018] ; [45.56213018  4.43786982],0
a8,1,0.913874,0.011697,[ 45 212] ; [ 8 36],[ 45.25249169 211.74750831] ; [ 7.74750831 36.25249169],0
v2,1,0.919942,0.010102,[180 102] ; [31 17],[180.30909091 101.69090909] ; [30.69090909 17.30909091],0
n2,1,0.948373,0.004193,[34 12] ; [6 2],[34.07407407 11.92592593] ; [5.92592593 2.07407407],0
