Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.472452,[53 70] ; [38  6],[67.0239521 55.9760479] ; [23.9760479 20.0239521],1
v4,1,0.170414,1.879294,[113  10] ; [44  1],[114.94642857   8.05357143] ; [42.05357143  2.94642857],0
u3,1,0.195235,1.677663,[29 32] ; [14  8],[31.60240964 29.39759036] ; [11.39759036 10.60240964],0
p11,1,0.240318,1.37873,[88 36] ; [36  9],[90.98224852 33.01775148] ; [33.01775148 11.98224852],0
p2,1,0.283148,1.151918,[86 38] ; [35 10],[88.78106509 35.21893491] ; [32.21893491 12.78106509],0
b1,1,0.304477,1.054484,[47 77] ; [21 24],[49.89349112 74.10650888] ; [18.10650888 26.89349112],0
u1,1,0.321076,0.984559,[  4 120] ; [ 3 42],[  5.13609467 118.86390533] ; [ 1.86390533 43.13609467],0
b4,1,0.342844,0.899766,[67 57] ; [28 17],[69.70414201 54.29585799] ; [25.29585799 19.70414201],0
p4,1,0.347695,0.881851,[51 71] ; [22 22],[53.65060241 68.34939759] ; [19.34939759 24.65060241],0
d2,1,0.397768,0.715063,[28 96] ; [13 32],[30.08284024 93.91715976] ; [10.91715976 34.08284024],0
r3,1,0.401062,0.705141,[107  17] ; [41  4],[108.59171598  15.40828402] ; [39.40828402  5.59171598],0
a7,1,0.409087,0.681452,[74 50] ; [30 15],[76.30769231 47.69230769] ; [27.69230769 17.30769231],0
d1,1,0.449902,0.5709,[  7 117] ; [ 4 41],[  8.07100592 115.92899408] ; [ 2.92899408 42.07100592],0
n4,1,0.459816,0.546341,[80 43] ; [32 13],[82. 41.] ; [30. 15.],0
v3,1,0.464302,0.535504,[41 80] ; [18 27],[43.0060241 77.9939759] ; [15.9939759 29.0060241],0
v2,1,0.504807,0.444817,[49 68] ; [21 23],[50.86956522 66.13043478] ; [19.13043478 24.86956522],0
n1,1,0.545895,0.364724,[13 19] ; [3 7],[12.19047619 19.80952381] ; [3.80952381 6.19047619],0
n2,1,0.5489,0.359291,[26  6] ; [8 3],[25.30232558  6.69767442] ; [8.69767442 2.30232558],0
d3,1,0.562534,0.335335,[53 71] ; [17 28],[51.36094675 72.63905325] ; [18.63905325 26.36094675],0
d4,1,0.601213,0.273171,[60 63] ; [24 21],[61.5 61.5] ; [22.5 22.5],0
b3,1,0.60439,0.268426,[29 47] ; [11 14],[30.0990099 45.9009901] ; [ 9.9009901 15.0990099],0
b2,1,0.60439,0.268426,[29 47] ; [11 14],[30.0990099 45.9009901] ; [ 9.9009901 15.0990099],0
s1,1,0.665754,0.18661,[  6 115] ; [ 3 42],[  6.56024096 114.43975904] ; [ 2.43975904 42.56024096],0
a1,1,0.705124,0.143196,[  4 120] ; [ 2 43],[  4.40236686 119.59763314] ; [ 1.59763314 43.40236686],0
a2,1,0.725087,0.123671,[  9 115] ; [ 4 41],[  9.53846154 114.46153846] ; [ 3.46153846 41.53846154],0
v1,1,0.795188,0.067382,[55 66] ; [19 25],[54.26666667 66.73333333] ; [19.73333333 24.26666667],0
a3,1,0.831707,0.045162,[62 61] ; [23 21],[62.60479042 60.39520958] ; [22.39520958 21.60479042],0
a8,1,0.865347,0.028754,[ 12 103] ; [ 5 39],[ 12.29559748 102.70440252] ; [ 4.70440252 39.29559748],0
a6,1,0.894992,0.017421,[73 51] ; [27 18],[73.37278107 50.62721893] ; [26.62721893 18.37278107],0
b5,1,0.917343,0.010771,[70 54] ; [25 20],[69.70414201 54.29585799] ; [25.29585799 19.70414201],0
a4,1,0.962346,0.002229,[24 98] ; [ 9 36],[24.10778443 97.89221557] ; [ 8.89221557 36.10778443],0
n3,1,0.969044,0.001506,[22  8] ; [8 3],[21.95121951  8.04878049] ; [8.04878049 2.95121951],0
u2,1,1.0,0.0,[30 30] ; [11 11],[30. 30.] ; [11. 11.],0
