Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.808581,[42 59] ; [70  5],[64.27272727 36.72727273] ; [47.72727273 27.27272727],1
b3,1,0.689053,0.160113,[10 37] ; [ 9 27],[10.75903614 36.24096386] ; [ 8.24096386 27.75903614],0
b2,1,0.689053,0.160113,[10 37] ; [ 9 27],[10.75903614 36.24096386] ; [ 8.24096386 27.75903614],0
p4,1,0.693381,0.15545,[37 65] ; [29 45],[38.25 63.75] ; [27.75 46.25],0
p12,1,0.736878,0.11289,[  2 101] ; [ 2 72],[  2.32768362 100.67231638] ; [ 1.67231638 72.32768362],0
p8,1,0.827158,0.047676,[39 62] ; [27 46],[38.31034483 62.68965517] ; [27.68965517 45.31034483],0
v1,1,0.855686,0.033076,[36 65] ; [27 46],[36.56896552 64.43103448] ; [26.43103448 46.56896552],0
n6,1,0.864111,0.02929,[64 38] ; [48 27],[64.54237288 37.45762712] ; [47.45762712 27.54237288],0
n1,1,0.904002,0.014546,[ 9 30] ; [ 7 25],[ 8.78873239 30.21126761] ; [ 7.21126761 24.78873239],0
p10,1,0.913923,0.011684,[60 40] ; [45 29],[60.34482759 39.65517241] ; [44.65517241 29.34482759],0
p1,1,0.925109,0.008836,[ 3 99] ; [ 2 72],[ 2.89772727 99.10227273] ; [ 2.10227273 71.89772727],0
p5,1,0.975082,0.000976,[ 4 97] ; [ 3 71],[ 4.04 96.96] ; [ 2.96 71.04],0
p3,1,0.975086,0.000975,[28 75] ; [20 53],[28.09090909 74.90909091] ; [19.90909091 53.09090909],0
