Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,59.237408,[250  22] ; [20 22],[233.88535032  38.11464968] ; [36.11464968  5.88535032],1
r3,1,0.528525,0.397226,[265   8] ; [40  2],[264.33333333   8.66666667] ; [40.66666667  1.33333333],0
s2,1,0.582943,0.301501,[156 112] ; [22 19],[154.38187702 113.61812298] ; [23.61812298 17.38187702],0
p6,1,0.619964,0.245918,[145 123] ; [21 21],[143.50967742 124.49032258] ; [22.49032258 19.50967742],0
d3,1,0.660627,0.192763,[206  67] ; [33  9],[207.13333333  65.86666667] ; [31.86666667 10.13333333],0
a1,1,0.668326,0.183566,[ 15 258] ; [ 3 39],[ 15.6 257.4] ; [ 2.4 39.6],0
p12,1,0.671383,0.179988,[ 32 240] ; [ 4 38],[ 31.18471338 240.81528662] ; [ 4.81528662 37.18471338],0
a2,1,0.713694,0.134615,[ 79 194] ; [11 31],[ 78. 195.] ; [12. 30.],0
a6,1,0.738259,0.111663,[189  84] ; [28 14],[188.06666667  84.93333333] ; [28.93333333 13.06666667],0
b4,1,0.752784,0.099207,[163 110] ; [24 18],[162.06666667 110.93333333] ; [24.93333333 17.06666667],0
u2,1,0.77923,0.078581,[35 31] ; [8 6],[35.475 30.525] ; [7.525 6.475],0
a5,1,0.826104,0.048268,[217  56] ; [34  8],[217.53333333  55.46666667] ; [33.46666667  8.53333333],0
b2,1,0.832876,0.044527,[ 74 115] ; [10 17],[ 73.5 115.5] ; [10.5 16.5],0
b3,1,0.832876,0.044527,[ 74 115] ; [10 17],[ 73.5 115.5] ; [10.5 16.5],0
n3,1,0.890188,0.019062,[26 10] ; [7 3],[25.82608696 10.17391304] ; [7.17391304 2.82608696],0
s4,1,0.910957,0.012506,[ 43 226] ; [ 7 35],[ 43.24758842 225.75241158] ; [ 6.75241158 35.24758842],0
s5,1,0.914667,0.011482,[109 153] ; [17 23],[109.31125828 152.68874172] ; [16.68874172 23.31125828],0
n2,1,0.938552,0.005943,[30  7] ; [8 2],[29.91489362  7.08510638] ; [8.08510638 1.91489362],0
a7,1,0.94889,0.004109,[206  66] ; [32 10],[206.1656051  65.8343949] ; [31.8343949 10.1656051],0
