Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,56.215048,[223  68] ; [35 64],[192.50769231  98.49230769] ; [65.49230769 33.50769231],1
p6,1,0.648824,0.207387,[128 161] ; [46 52],[129.9379845 159.0620155] ; [44.0620155 53.9379845],0
s3,1,0.649153,0.20697,[256  33] ; [86 13],[254.7371134  34.2628866] ; [87.2628866 11.7371134],0
p11,1,0.665,0.187506,[230  62] ; [80 19],[231.50895141  60.49104859] ; [78.49104859 20.50895141],0
n6,1,0.677843,0.172565,[254  34] ; [84 13],[252.84155844  35.15844156] ; [85.15844156 11.84155844],0
d2,1,0.763261,0.090722,[155 136] ; [51 48],[153.70769231 137.29230769] ; [52.29230769 46.70769231],0
s6,1,0.799924,0.064235,[251  36] ; [83 13],[250.28198433  36.71801567] ; [83.71801567 12.28198433],0
a4,1,0.84461,0.038416,[139 153] ; [46 53],[138.15856777 153.84143223] ; [46.84143223 52.15856777],0
a8,1,0.849871,0.035828,[ 45 220] ; [15 78],[ 44.41340782 220.58659218] ; [15.58659218 77.41340782],0
p5,1,0.921559,0.009696,[ 40 251] ; [14 85],[ 40.29230769 250.70769231] ; [13.70769231 85.29230769],0
p8,1,0.931621,0.007363,[166 122] ; [56 42],[165.6373057 122.3626943] ; [56.3626943 41.6373057],0
s4,1,0.97995,0.000632,[ 67 220] ; [23 75],[ 67.09090909 219.90909091] ; [22.90909091 75.09090909],0
