Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,118.936185,[43 88] ; [198  25],[89.18361582 41.81638418] ; [151.81638418  71.18361582],1
a4,1,0.164639,1.931089,[50 81] ; [102 121],[56.24858757 74.75141243] ; [ 95.75141243 127.24858757],0
d3,1,0.168569,1.89562,[83 50] ; [155  68],[88.91573034 44.08426966] ; [149.08426966  73.91573034],0
p10,1,0.218749,1.512559,[102  28] ; [185  36],[106.2962963  23.7037037] ; [180.7037037  40.2962963],0
p3,1,0.226729,1.461267,[58 75] ; [112 111],[63.51123596 69.48876404] ; [106.48876404 116.51123596],0
u3,1,0.253391,1.30451,[30 23] ; [37 18],[32.87962963 20.12037037] ; [34.12037037 20.87962963],0
u1,1,0.264598,1.244541,[ 20 113] ; [ 44 179],[ 23.91011236 109.08988764] ; [ 40.08988764 182.91011236],0
s1,1,0.27041,1.214664,[  3 129] ; [ 10 209],[  4.88888889 127.11111111] ; [  8.11111111 210.88888889],0
r3,1,0.297838,1.083849,[125   8] ; [212   8],[126.97167139   6.02832861] ; [210.02832861   9.97167139],0
n6,1,0.311837,1.022877,[107  26] ; [187  34],[110.45762712  22.54237288] ; [183.54237288  37.45762712],0
a8,1,0.340557,0.908333,[ 15 106] ; [ 34 175],[ 17.96666667 103.03333333] ; [ 31.03333333 177.96666667],0
d5,1,0.405288,0.692581,[105  28] ; [184  39],[107.96910112  25.03089888] ; [181.03089888  41.96910112],0
u4,1,0.419031,0.65303,[  1 132] ; [  4 219],[  1.86797753 131.13202247] ; [  3.13202247 219.86797753],0
n4,1,0.423193,0.641431,[102  31] ; [161  60],[98.81073446 34.18926554] ; [164.18926554  56.81073446],0
p8,1,0.427077,0.630759,[72 61] ; [109 110],[68.38920455 64.61079545] ; [112.61079545 106.38920455],0
p1,1,0.456921,0.553428,[  8 125] ; [ 18 203],[  9.76836158 123.23163842] ; [ 16.23163842 204.76836158],0
b1,1,0.45875,0.548942,[49 84] ; [ 91 132],[52.30337079 80.69662921] ; [ 87.69662921 135.30337079],0
p12,1,0.471363,0.518778,[  7 126] ; [ 16 206],[  8.61690141 124.38309859] ; [ 14.38309859 207.61690141],0
r4,1,0.475648,0.508825,[116  17] ; [200  23],[118.05617978  14.94382022] ; [197.94382022  25.05617978],0
a1,1,0.487999,0.480936,[  4 129] ; [ 10 213],[  5.23033708 127.76966292] ; [  8.76966292 214.23033708],0
a7,1,0.534388,0.38604,[95 38] ; [166  57],[97.50842697 35.49157303] ; [163.49157303  59.50842697],0
p11,1,0.602789,0.27081,[104  29] ; [169  54],[101.99157303  31.00842697] ; [171.00842697  51.99157303],0
a5,1,0.622386,0.242529,[94 39] ; [163  60],[96.01404494 36.98595506] ; [160.98595506  62.01404494],0
v2,1,0.63045,0.231451,[54 76] ; [ 95 120],[56.14492754 73.85507246] ; [ 92.85507246 122.14492754],0
v1,1,0.655758,0.198717,[64 66] ; [101 115],[61.99421965 68.00578035] ; [103.00578035 112.99421965],0
b3,1,0.719362,0.129105,[27 48] ; [48 95],[25.80275229 49.19724771] ; [49.19724771 93.80275229],0
b2,1,0.719362,0.129105,[27 48] ; [48 95],[25.80275229 49.19724771] ; [49.19724771 93.80275229],0
b4,1,0.724968,0.123783,[75 58] ; [130  93],[76.58707865 56.41292135] ; [128.41292135  94.58707865],0
p7,1,0.743442,0.107124,[83 47] ; [141  74],[84.4057971 45.5942029] ; [139.5942029  75.4057971],0
p5,1,0.744143,0.106519,[ 14 119] ; [ 21 201],[ 13.11267606 119.88732394] ; [ 21.88732394 200.11267606],0
n3,1,0.75264,0.099326,[25 11] ; [37 14],[25.65517241 10.34482759] ; [36.34482759 14.65517241],0
a6,1,0.760455,0.092954,[88 45] ; [144  79],[86.6741573 46.3258427] ; [145.3258427  77.6741573],0
n2,1,0.760746,0.092721,[28  9] ; [40 11],[28.59090909  8.40909091] ; [39.40909091 11.59090909],0
p2,1,0.792182,0.069421,[114  19] ; [188  34],[113.14366197  19.85633803] ; [188.85633803  33.14366197],0
r1,1,0.88012,0.022746,[106  26] ; [176  45],[105.45042493  26.54957507] ; [176.54957507  44.45042493],0
n5,1,0.950393,0.00387,[97 35] ; [161  59],[96.75 35.25] ; [161.25  58.75],0
n1,1,0.95224,0.003587,[15 22] ; [21 30],[15.13636364 21.86363636] ; [20.86363636 30.13636364],0
u2,1,1.0,0.0,[30 24] ; [30 24],[30. 24.] ; [30. 24.],0
