Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,2.6e-05,17.71053,[23 14] ; [14 53],[13.16346154 23.83653846] ; [23.83653846 43.16346154],1
s1,1,0.24762,1.336681,[ 2 35] ; [ 1 67],[ 1.05714286 35.94285714] ; [ 1.94285714 66.05714286],0
a4,1,0.255363,1.29372,[ 6 31] ; [ 6 62],[ 4.22857143 32.77142857] ; [ 7.77142857 60.22857143],0
r4,1,0.284041,1.147655,[22 15] ; [33 35],[19.38095238 17.61904762] ; [35.61904762 32.38095238],0
p3,1,0.296691,1.089008,[14 23] ; [19 49],[11.62857143 25.37142857] ; [21.37142857 46.62857143],0
n3,1,0.313616,1.015385,[10  3] ; [12  8],[8.66666667 4.33333333] ; [13.33333333  6.66666667],0
p8,1,0.361499,0.83268,[16 20] ; [24 44],[13.84615385 22.15384615] ; [26.15384615 41.84615385],0
p9,1,0.414411,0.666111,[27 10] ; [43 23],[25.14563107 11.85436893] ; [44.85436893 21.14563107],0
p1,1,0.515434,0.42302,[ 2 35] ; [ 6 61],[ 2.84615385 34.15384615] ; [ 5.15384615 61.84615385],0
b1,1,0.515662,0.422562,[16 21] ; [25 43],[14.44761905 22.55238095] ; [26.55238095 41.44761905],0
u2,1,0.523006,0.407961,[9 8] ; [22 28],[7.86567164 9.13432836] ; [23.13432836 26.86567164],0
b3,1,0.603902,0.269151,[ 8 15] ; [12 30],[ 7.07692308 15.92307692] ; [12.92307692 29.07692308],0
b2,1,0.603902,0.269151,[ 8 15] ; [12 30],[ 7.07692308 15.92307692] ; [12.92307692 29.07692308],0
v4,1,0.604919,0.267641,[30  6] ; [53 14],[29.00970874  6.99029126] ; [53.99029126 13.00970874],0
u1,1,0.659045,0.194686,[ 1 36] ; [ 1 67],[ 0.7047619 36.2952381] ; [ 1.2952381 66.7047619],0
s5,1,0.684181,0.165457,[ 5 29] ; [12 55],[ 5.72277228 28.27722772] ; [11.27722772 55.72277228],0
n1,1,0.71615,0.132212,[4 9] ; [ 5 15],[3.54545455 9.45454545] ; [ 5.45454545 14.54545455],0
a6,1,0.738683,0.111288,[14 23] ; [28 40],[14.8 22.2] ; [27.2 40.8],0
b5,1,0.753466,0.098641,[24 13] ; [42 26],[23.25714286 13.74285714] ; [42.74285714 25.25714286],0
a7,1,0.766625,0.088086,[21 16] ; [36 31],[20.27884615 16.72115385] ; [36.72115385 30.27884615],0
s4,1,0.791704,0.069748,[ 9 28] ; [15 53],[ 8.45714286 28.54285714] ; [15.54285714 52.45714286],0
a1,1,0.819336,0.052166,[ 2 35] ; [ 3 65],[ 1.76190476 35.23809524] ; [ 3.23809524 64.76190476],0
u3,1,0.839129,0.041212,[ 6 12] ; [18 32],[ 6.35294118 11.64705882] ; [17.64705882 32.35294118],0
s2,1,0.870165,0.026715,[12 25] ; [21 47],[11.62857143 25.37142857] ; [21.37142857 46.62857143],0
s3,1,0.909194,0.013009,[15 22] ; [26 40],[14.72815534 22.27184466] ; [26.27184466 39.72815534],0
n2,1,0.929576,0.007811,[8 5] ; [12  8],[7.87878788 5.12121212] ; [12.12121212  7.87878788],0
r2,1,0.934119,0.006833,[26  9] ; [50 18],[25.82524272  9.17475728] ; [50.17475728 17.82524272],0
