Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.522097,[227  67] ; [47 69],[196.47804878  97.52195122] ; [77.52195122 38.47804878],1
r3,1,0.381594,0.765559,[290   4] ; [112   3],[288.96821516   5.03178484] ; [113.03178484   1.96821516],0
v3,1,0.404282,0.695553,[107 178] ; [36 73],[103.43908629 181.56091371] ; [39.56091371 69.43908629],0
u2,1,0.431066,0.61995,[51 40] ; [22 23],[48.84558824 42.15441176] ; [24.15441176 20.84558824],0
p5,1,0.452501,0.56438,[ 26 267] ; [ 13 102],[ 28.00735294 264.99264706] ; [ 10.99264706 104.00735294],0
p9,1,0.511139,0.431734,[234  55] ; [89 25],[231.63027295  57.36972705] ; [91.36972705 22.63027295],0
a8,1,0.555143,0.348183,[ 34 225] ; [12 98],[ 32.28726287 226.71273713] ; [13.71273713 96.28726287],0
p3,1,0.567183,0.327419,[141 153] ; [52 64],[138.39512195 155.60487805] ; [54.60487805 61.39512195],0
n1,1,0.601903,0.272135,[22 40] ; [ 9 21],[20.89130435 41.10869565] ; [10.10869565 19.89130435],0
p1,1,0.606581,0.265184,[ 21 271] ; [ 10 105],[ 22.24078624 269.75921376] ; [  8.75921376 106.24078624],0
p11,1,0.621728,0.243447,[237  57] ; [91 25],[235.2  58.8] ; [92.8 23.2],0
s8,1,0.657459,0.196624,[ 78 214] ; [28 86],[ 76.2364532 215.7635468] ; [29.7635468 84.2364532],0
n5,1,0.711854,0.136432,[202  90] ; [81 33],[203.53694581  88.46305419] ; [79.46305419 34.53694581],0
b4,1,0.766487,0.088193,[172 122] ; [66 50],[170.66341463 123.33658537] ; [67.33658537 48.66341463],0
u4,1,0.883193,0.021586,[  3 291] ; [  1 115],[  2.86829268 291.13170732] ; [  1.13170732 114.86829268],0
s7,1,0.905534,0.014083,[ 74 203] ; [29 82],[ 73.53350515 203.46649485] ; [29.46649485 81.53350515],0
n4,1,0.918921,0.010362,[218  75] ; [85 30],[217.59558824  75.40441176] ; [85.40441176 29.59558824],0
p7,1,0.948013,0.004251,[181 108] ; [71 43],[180.7146402 108.2853598] ; [71.2853598 42.7146402],0
a4,1,0.982874,0.000461,[119 173] ; [47 68],[119.0958231 172.9041769] ; [46.9041769 68.0958231],0
p12,1,0.985147,0.000347,[ 13 278] ; [  5 108],[ 12.96534653 278.03465347] ; [  5.03465347 107.96534653],0
p6,1,0.998079,6e-06,[ 88 202] ; [34 78],[ 88.00995025 201.99004975] ; [33.99004975 78.00995025],0
s6,1,0.999554,0.0,[138 151] ; [53 58],[137.9975 151.0025] ; [53.0025 57.9975],0
