Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,27.344664,[188  58] ; [39 46],[168.70694864  77.29305136] ; [58.29305136 26.70694864],1
n6,1,0.757064,0.09569,[204  41] ; [72 13],[204.90909091  40.09090909] ; [71.09090909 13.90909091],0
n2,1,0.799268,0.064666,[32 15] ; [11  6],[31.578125 15.421875] ; [11.421875  5.578125],0
p8,1,0.850862,0.035351,[148  94] ; [51 34],[147.27217125  94.72782875] ; [51.72782875 33.27217125],0
r3,1,0.851955,0.034829,[233  13] ; [81  5],[232.6626506  13.3373494] ; [81.3373494  4.6626506],0
p7,1,0.8572,0.032378,[169  74] ; [60 25],[169.6554878  73.3445122] ; [59.3445122 25.6554878],0
p6,1,0.877185,0.023882,[101 143] ; [36 49],[101.60486322 142.39513678] ; [35.39513678 49.60486322],0
s4,1,0.933333,0.006998,[ 28 217] ; [10 75],[ 28.21212121 216.78787879] ; [ 9.78787879 75.21212121],0
v4,1,0.947884,0.004273,[232  14] ; [80  5],[231.87915408  14.12084592] ; [80.12084592  4.87915408],0
a8,1,0.952765,0.003509,[ 28 186] ; [10 68],[ 27.84931507 186.15068493] ; [10.15068493 67.84931507],0
n1,1,0.985792,0.000317,[18 28] ; [ 7 11],[17.96875 28.03125] ; [ 7.03125 10.96875],0
