Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,55.937988,[ 5 30] ; [89 18],[23.16901408 11.83098592] ; [70.83098592 36.16901408],1
s5,1,0.114392,2.492466,[ 4 31] ; [24 76],[ 7.25925926 27.74074074] ; [20.74074074 79.25925926],0
v1,1,0.12943,2.299326,[ 8 27] ; [39 67],[11.66666667 23.33333333] ; [35.33333333 70.66666667],0
s1,1,0.163187,1.944444,[ 5 30] ; [ 7 98],[ 3. 32.] ; [ 9. 96.],0
a8,1,0.164223,1.934904,[ 1 31] ; [12 94],[ 3.01449275 28.98550725] ; [ 9.98550725 96.01449275],0
d1,1,0.17046,1.878891,[13 22] ; [54 53],[16.51408451 18.48591549] ; [50.48591549 56.51408451],0
b2,1,0.19122,1.708193,[12 15] ; [19 44],[ 9.3 17.7] ; [21.7 41.3],0
b3,1,0.19122,1.708193,[12 15] ; [19 44],[ 9.3 17.7] ; [21.7 41.3],0
n1,1,0.197348,1.661891,[11  8] ; [16 24],[ 8.69491525 10.30508475] ; [18.30508475 21.69491525],0
p6,1,0.198991,1.649764,[ 2 32] ; [15 91],[ 4.12857143 29.87142857] ; [12.87142857 93.12857143],0
d5,1,0.204349,1.611015,[20 15] ; [73 33],[23.08510638 11.91489362] ; [69.91489362 36.08510638],0
a7,1,0.205548,1.602511,[17 18] ; [65 42],[20.21126761 14.78873239] ; [61.78873239 45.21126761],0
p5,1,0.245253,1.350146,[ 3 31] ; [  4 101],[ 1.71223022 32.28776978] ; [ 5.28776978 99.71223022],0
s4,1,0.260225,1.267558,[ 4 31] ; [21 85],[ 6.20567376 28.79432624] ; [18.79432624 87.20567376],0
n2,1,0.2949,1.097113,[10  9] ; [28 14],[11.83606557  7.16393443] ; [26.16393443 15.83606557],0
v3,1,0.329594,0.950491,[ 9 26] ; [34 64],[11.31578947 23.68421053] ; [31.68421053 66.31578947],0
p12,1,0.406119,0.690134,[ 1 34] ; [ 7 99],[ 1.9858156 33.0141844] ; [ 6.0141844 99.9858156],0
a4,1,0.59124,0.288413,[15 18] ; [43 64],[13.67142857 19.32857143] ; [44.32857143 62.67142857],0
d2,1,0.61592,0.251643,[15 19] ; [52 54],[16.27142857 17.72857143] ; [50.72857143 55.27142857],0
a5,1,0.633013,0.227997,[19 16] ; [63 44],[20.21126761 14.78873239] ; [61.78873239 45.21126761],0
a2,1,0.659097,0.194623,[ 6 29] ; [22 85],[ 6.90140845 28.09859155] ; [21.09859155 85.90140845],0
p8,1,0.706123,0.14218,[ 6 28] ; [16 91],[ 5.30496454 28.69503546] ; [16.69503546 90.30496454],0
a6,1,0.810673,0.057388,[19 16] ; [60 46],[19.60992908 15.39007092] ; [59.39007092 46.60992908],0
b4,1,0.988949,0.000192,[20 15] ; [61 46],[19.96478873 15.03521127] ; [61.03521127 45.96478873],0
a3,1,0.992926,7.9e-05,[21 12] ; [68 39],[20.97857143 12.02142857] ; [68.02142857 38.97857143],0
