Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4.4e-05,16.669449,[27  6] ; [19 33],[17.85882353 15.14117647] ; [28.14117647 23.85882353],1
a3,1,0.304668,1.053649,[19 14] ; [24 28],[16.69411765 16.30588235] ; [26.30588235 25.69411765],0
n2,1,0.342104,0.902531,[5 1] ; [8 5],[4.10526316 1.89473684] ; [8.89473684 4.10526316],0
a6,1,0.353676,0.860224,[18 15] ; [23 29],[15.91764706 17.08235294] ; [25.08235294 26.91764706],0
v4,1,0.362554,0.829026,[32  1] ; [47  4],[31.03571429  1.96428571] ; [47.96428571  3.03571429],0
r2,1,0.384412,0.756544,[31  2] ; [45  6],[29.85714286  3.14285714] ; [46.14285714  4.85714286],0
u2,1,0.426931,0.631158,[11  3] ; [18  9],[9.90243902 4.09756098] ; [19.09756098  7.90243902],0
n6,1,0.435999,0.606789,[25  8] ; [43  9],[26.4  6.6] ; [41.6 10.4],0
p2,1,0.49024,0.476,[28  5] ; [41 11],[26.78823529  6.21176471] ; [42.21176471  9.78823529],0
v1,1,0.499311,0.456401,[18 15] ; [23 26],[16.5 16.5] ; [24.5 24.5],0
b5,1,0.513165,0.427609,[22 11] ; [31 21],[20.57647059 12.42352941] ; [32.42352941 19.57647059],0
v2,1,0.523017,0.407941,[18 14] ; [23 24],[16.60759494 15.39240506] ; [24.39240506 22.60759494],0
b1,1,0.576685,0.311625,[16 17] ; [22 30],[14.75294118 18.24705882] ; [23.24705882 28.75294118],0
u1,1,0.63846,0.220762,[ 2 31] ; [ 2 50],[ 1.55294118 31.44705882] ; [ 2.44705882 49.55294118],0
r1,1,0.698791,0.149733,[24  9] ; [39 12],[24.75  8.25] ; [38.25 12.75],0
d1,1,0.710849,0.13743,[12 21] ; [21 31],[12.81176471 20.18823529] ; [20.18823529 31.81176471],0
a4,1,0.738498,0.111451,[ 6 27] ; [11 41],[ 6.6 26.4] ; [10.4 41.6],0
a1,1,0.742754,0.107721,[ 1 32] ; [ 1 51],[ 0.77647059 32.22352941] ; [ 1.22352941 50.77647059],0
s6,1,0.764381,0.08984,[28  5] ; [42  9],[27.5  5.5] ; [42.5  8.5],0
s4,1,0.783319,0.075623,[ 8 25] ; [14 38],[ 8.54117647 24.45882353] ; [13.45882353 38.54117647],0
d3,1,0.79023,0.070763,[20 13] ; [30 22],[19.41176471 13.58823529] ; [30.58823529 21.41176471],0
u3,1,0.813421,0.055703,[10  4] ; [19  9],[9.66666667 4.33333333] ; [19.33333333  8.66666667],0
s2,1,0.917523,0.010724,[23 10] ; [35 16],[22.78571429 10.21428571] ; [35.21428571 15.78571429],0
s3,1,0.940268,0.005615,[25  8] ; [39 12],[25.14285714  7.85714286] ; [38.85714286 12.14285714],0
r3,1,0.955628,0.003096,[31  2] ; [49  3],[31.05882353  1.94117647] ; [48.94117647  3.05882353],0
s1,1,0.955628,0.003096,[ 2 31] ; [ 3 49],[ 1.94117647 31.05882353] ; [ 3.05882353 48.94117647],0
d5,1,0.963741,0.002067,[23 10] ; [36 16],[22.90588235 10.09411765] ; [36.09411765 15.90588235],0
b4,1,0.97074,0.001345,[17 16] ; [27 25],[17.08235294 15.91764706] ; [26.91764706 25.08235294],0
a7,1,0.982047,0.000506,[21 11] ; [34 18],[20.95238095 11.04761905] ; [34.04761905 17.95238095],0
p10,1,0.983192,0.000444,[27  6] ; [41  9],[27.03614458  5.96385542] ; [40.96385542  9.03614458],0
