Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,153.048345,[276  34] ; [26 73],[228.8997555  81.1002445] ; [73.1002445 25.8997555],1
a4,1,0.419836,0.650774,[160 150] ; [46 52],[156.51960784 153.48039216] ; [49.48039216 48.51960784],0
d3,1,0.436429,0.605655,[227  81] ; [69 30],[224.  84.] ; [72. 27.],0
p3,1,0.471486,0.518491,[174 134] ; [60 39],[177.08108108 130.91891892] ; [56.91891892 42.08108108],0
a6,1,0.517847,0.41818,[200 107] ; [68 31],[202.65024631 104.34975369] ; [65.34975369 33.65024631],0
a7,1,0.523127,0.407723,[215  95] ; [72 27],[217.53056235  92.46943765] ; [69.46943765 29.53056235],0
r4,1,0.558638,0.342068,[293  17] ; [92  7],[291.80929095  18.19070905] ; [93.19070905  5.80929095],0
u3,1,0.5668,0.328067,[38 16] ; [14  8],[36.94736842 17.05263158] ; [15.05263158  6.94736842],0
u2,1,0.568242,0.325633,[35 18] ; [13  9],[33.92 19.08] ; [14.08  7.92],0
b5,1,0.575719,0.313207,[178 132] ; [60 39],[180.39119804 129.60880196] ; [57.60880196 41.39119804],0
n1,1,0.578289,0.309009,[36 30] ; [11 12],[34.85393258 31.14606742] ; [12.14606742 10.85393258],0
u1,1,0.58306,0.301314,[ 73 237] ; [26 73],[ 75.03667482 234.96332518] ; [23.96332518 75.03667482],0
v3,1,0.669086,0.182673,[133 163] ; [46 51],[134.81933842 161.18066158] ; [44.18066158 52.81933842],0
a2,1,0.690567,0.158472,[ 91 219] ; [27 72],[ 89.43765281 220.56234719] ; [28.56234719 70.43765281],0
p10,1,0.740317,0.109848,[263  45] ; [85 13],[264.  44.] ; [84. 14.],0
n3,1,0.803988,0.061598,[47 19] ; [17  6],[47.46067416 18.53932584] ; [16.53932584  6.46067416],0
a5,1,0.817047,0.05352,[244  66] ; [79 20],[244.81662592  65.18337408] ; [78.18337408 20.81662592],0
p2,1,0.819682,0.051963,[262  47] ; [83 16],[261.28676471  47.71323529] ; [83.71323529 15.28676471],0
d5,1,0.83656,0.042558,[257  50] ; [82 17],[256.33743842  50.66256158] ; [82.66256158 16.33743842],0
p4,1,0.837109,0.042268,[205 103] ; [67 32],[205.83783784 102.16216216] ; [66.16216216 32.83783784],0
r3,1,0.919128,0.010309,[299  10] ; [96  3],[299.15441176   9.84558824] ; [95.84558824  3.15441176],0
v2,1,0.924817,0.008905,[181 119] ; [58 39],[180.60453401 119.39546599] ; [58.39546599 38.60453401],0
n6,1,0.937003,0.006247,[272  35] ; [88 11],[272.21674877  34.78325123] ; [87.78325123 11.21674877],0
v1,1,0.970227,0.001393,[175 127] ; [56 41],[174.84210526 127.15789474] ; [56.15789474 40.84210526],0
