Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,112.618989,[151  25] ; [29 90],[107.38983051  68.61016949] ; [72.61016949 46.38983051],1
p9,1,0.133547,2.250782,[163  13] ; [104  15],[159.29491525  16.70508475] ; [107.70508475  11.29491525],0
a8,1,0.141652,2.159917,[ 28 136] ; [11 93],[ 23.86567164 140.13432836] ; [15.13432836 88.86567164],0
p5,1,0.155179,2.020584,[ 38 138] ; [ 18 102],[ 33.2972973 142.7027027] ; [22.7027027 97.2972973],0
u3,1,0.163323,1.943182,[25 13] ; [19 19],[22. 16.] ; [22. 16.],0
p10,1,0.174336,1.845256,[157  19] ; [98 19],[153.17406143  22.82593857] ; [101.82593857  15.17406143],0
b4,1,0.189412,1.722183,[95 81] ; [74 46],[100.48648649  75.51351351] ; [68.51351351 51.48648649],0
r2,1,0.191039,1.709586,[168   6] ; [110   8],[165.65753425   8.34246575] ; [112.34246575   5.65753425],0
a1,1,0.246443,1.343358,[ 15 161] ; [  6 114],[ 12.48648649 163.51351351] ; [  8.51351351 111.48648649],0
r1,1,0.259747,1.270104,[147  29] ; [94 26],[143.2972973  32.7027027] ; [97.7027027 22.2972973],0
n6,1,0.262847,1.253698,[158  16] ; [104  16],[155.06122449  18.93877551] ; [106.93877551  13.06122449],0
n5,1,0.272849,1.20237,[147  28] ; [94 25],[143.45238095  31.54761905] ; [97.54761905 21.45238095],0
p4,1,0.297347,1.086055,[149  27] ; [96 24],[145.67567568  30.32432432] ; [99.32432432 20.67567568],0
p11,1,0.337805,0.918744,[142  34] ; [102  18],[145.08108108  30.91891892] ; [98.91891892 21.08108108],0
n3,1,0.349055,0.87689,[20 10] ; [24  7],[21.63934426  8.36065574] ; [22.36065574  8.63934426],0
b3,1,0.400286,0.707468,[54 56] ; [33 44],[51.17647059 58.82352941] ; [35.82352941 41.17647059],0
b2,1,0.400286,0.707468,[54 56] ; [33 44],[51.17647059 58.82352941] ; [35.82352941 41.17647059],0
v2,1,0.439483,0.597632,[103  70] ; [66 54],[99.78498294 73.21501706] ; [69.21501706 50.78498294],0
v4,1,0.495632,0.464277,[170   6] ; [114   6],[168.86486486   7.13513514] ; [115.13513514   4.86486486],0
v1,1,0.5316,0.391332,[108  64] ; [71 49],[105.43835616  66.56164384] ; [73.56164384 46.43835616],0
d5,1,0.556464,0.345863,[148  26] ; [99 21],[146.18367347  27.81632653] ; [100.81632653  19.18367347],0
b5,1,0.570734,0.321457,[107  69] ; [69 51],[104.64864865  71.35135135] ; [71.35135135 48.64864865],0
r4,1,0.581681,0.303524,[163  13] ; [109  11],[161.72972973  14.27027027] ; [110.27027027   9.72972973],0
b1,1,0.585929,0.296747,[ 76 100] ; [48 72],[ 73.72972973 102.27027027] ; [50.27027027 69.72972973],0
p1,1,0.691095,0.157902,[ 22 153] ; [ 17 103],[ 23.13559322 151.86440678] ; [ 15.86440678 104.13559322],0
p8,1,0.691543,0.15742,[123  53] ; [85 33],[124.5170068  51.4829932] ; [83.4829932 34.5170068],0
v3,1,0.744756,0.10599,[ 69 101] ; [51 69],[70.34482759 99.65517241] ; [49.65517241 70.34482759],0
n4,1,0.780383,0.077741,[149  27] ; [103  17],[149.83783784  26.16216216] ; [102.16216216  17.83783784],0
a6,1,0.786429,0.073414,[114  61] ; [80 40],[115.08474576  59.91525424] ; [78.91525424 41.08474576],0
a7,1,0.907918,0.013379,[128  46] ; [89 31],[128.42857143  45.57142857] ; [88.57142857 31.42857143],0
p7,1,0.923816,0.009145,[148  24] ; [102  16],[148.27586207  23.72413793] ; [101.72413793  16.27586207],0
r3,1,0.943251,0.005067,[168   7] ; [115   5],[167.88135593   7.11864407] ; [115.11864407   4.88135593],0
