Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,32.256,[23 42] ; [127  42],[41.66666667 23.33333333] ; [108.33333333  60.66666667],1
a3,1,0.323202,0.975943,[49 16] ; [117  53],[45.91489362 19.08510638] ; [120.08510638  49.91489362],0
n6,1,0.326408,0.963095,[49 15] ; [139  30],[51.63948498 12.36051502] ; [136.36051502  32.63948498],0
v3,1,0.348597,0.878559,[27 35] ; [ 58 100],[23.95454545 38.04545455] ; [61.04545455 96.95454545],0
p8,1,0.358415,0.843437,[26 38] ; [80 89],[29.11587983 34.88412017] ; [76.88412017 92.11587983],0
s1,1,0.366535,0.815378,[ 5 59] ; [  8 160],[ 3.5862069 60.4137931] ; [  9.4137931 158.5862069],0
s3,1,0.385749,0.752301,[52 13] ; [144  26],[54.21276596 10.78723404] ; [141.78723404  28.21276596],0
v1,1,0.434986,0.609473,[33 30] ; [75 86],[30.375 32.625] ; [77.625 83.375],0
v2,1,0.445901,0.58105,[31 30] ; [91 70],[33.52252252 27.47747748] ; [88.47747748 72.52252252],0
a5,1,0.45322,0.562587,[43 22] ; [121  49],[45.36170213 19.63829787] ; [118.63829787  51.36170213],0
p11,1,0.474352,0.511819,[48 17] ; [133  37],[50.06382979 14.93617021] ; [130.93617021  39.06382979],0
a1,1,0.487202,0.4827,[ 5 60] ; [  9 161],[ 3.87234043 61.12765957] ; [ 10.12765957 159.87234043],0
p4,1,0.497186,0.460937,[37 28] ; [105  65],[39.27659574 25.72340426] ; [102.72340426  67.27659574],0
a4,1,0.624489,0.239608,[26 39] ; [74 96],[27.65957447 37.34042553] ; [72.34042553 97.65957447],0
p5,1,0.628281,0.234399,[ 4 59] ; [  8 160],[ 3.27272727 59.72727273] ; [  8.72727273 159.27272727],0
b3,1,0.636402,0.223479,[19 31] ; [32 62],[17.70833333 32.29166667] ; [33.29166667 60.70833333],0
b2,1,0.636402,0.223479,[19 31] ; [32 62],[17.70833333 32.29166667] ; [33.29166667 60.70833333],0
u4,1,0.71,0.138277,[ 2 63] ; [  7 163],[ 2.4893617 62.5106383] ; [  6.5106383 163.4893617],0
p1,1,0.713609,0.134699,[ 4 60] ; [ 13 157],[ 4.64957265 59.35042735] ; [ 12.35042735 157.64957265],0
p3,1,0.769698,0.085714,[31 34] ; [77 92],[30. 35.] ; [78. 91.],0
p6,1,0.775565,0.081284,[20 43] ; [ 57 112],[20.90948276 42.09051724] ; [ 56.09051724 112.90948276],0
n4,1,0.817975,0.052969,[51 14] ; [131  39],[50.34042553 14.65957447] ; [131.65957447  38.34042553],0
s6,1,0.845578,0.037933,[50 14] ; [134  35],[50.54077253 13.45922747] ; [133.45922747  35.54077253],0
n5,1,0.879161,0.023114,[49 16] ; [129  40],[49.44444444 15.55555556] ; [128.55555556  40.44444444],0
s4,1,0.950951,0.003784,[11 54] ; [ 29 139],[11.15879828 53.84120172] ; [ 28.84120172 139.15879828],0
p7,1,0.990398,0.000145,[39 24] ; [102  63],[38.96052632 24.03947368] ; [102.03947368  62.96052632],0
