Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,129.834206,[229  23] ; [30 66],[187.55172414  64.44827586] ; [71.44827586 24.55172414],1
d2,1,0.386472,0.750014,[146 107] ; [51 46],[142.40285714 110.59714286] ; [54.59714286 42.40285714],0
p11,1,0.411705,0.673872,[210  43] ; [84 13],[212.52  40.48] ; [81.48 15.52],0
p2,1,0.412803,0.670715,[219  33] ; [81 16],[216.61891117  35.38108883] ; [83.38108883 13.61891117],0
p1,1,0.424477,0.637886,[ 28 223] ; [ 8 89],[ 25.96551724 225.03448276] ; [10.03448276 86.96551724],0
p9,1,0.474088,0.512431,[242  11] ; [91  6],[240.71142857  12.28857143] ; [92.28857143  4.71142857],0
a7,1,0.569463,0.323582,[174  78] ; [70 27],[176.18338109  75.81661891] ; [67.81661891 29.18338109],0
a5,1,0.573111,0.317505,[205  48] ; [76 21],[203.12285714  49.87714286] ; [77.87714286 19.12285714],0
a6,1,0.627425,0.235568,[168  84] ; [62 35],[166.07449857  85.92550143] ; [63.92550143 33.07449857],0
p5,1,0.683561,0.166144,[ 39 209] ; [17 80],[ 40.25507246 207.74492754] ; [15.74492754 81.25507246],0
v3,1,0.736956,0.11282,[117 125] ; [44 51],[115.61424332 126.38575668] ; [45.38575668 49.61424332],0
p7,1,0.738045,0.111852,[178  66] ; [71 24],[179.22123894  64.77876106] ; [69.77876106 25.22123894],0
u2,1,0.741827,0.108527,[27 16] ; [18  9],[27.64285714 15.35714286] ; [17.35714286  9.64285714],0
a8,1,0.746274,0.104689,[ 36 198] ; [15 74],[ 36.94736842 197.05263158] ; [14.05263158 74.94736842],0
b1,1,0.769885,0.085571,[100 153] ; [40 57],[101.2 151.8] ; [38.8 58.2],0
p8,1,0.805666,0.060526,[149 101] ; [58 37],[150. 100.] ; [57. 38.],0
n4,1,0.842125,0.039671,[209  44] ; [81 16],[209.62857143  43.37142857] ; [80.37142857 16.62857143],0
b3,1,0.8981,0.0164,[75 96] ; [30 37],[75.44117647 95.55882353] ; [29.55882353 37.44117647],0
b2,1,0.8981,0.0164,[75 96] ; [30 37],[75.44117647 95.55882353] ; [29.55882353 37.44117647],0
