Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,85.951274,[ 42 121] ; [197  79],[88.74031891 74.25968109] ; [150.25968109 125.74031891],1
a1,1,0.089223,2.888345,[  5 158] ; [ 19 257],[  8.91116173 154.08883827] ; [ 15.08883827 260.91116173],0
p10,1,0.098461,2.730291,[141  20] ; [254  21],[145.86009174  15.13990826] ; [249.13990826  25.86009174],0
p11,1,0.131342,2.276567,[127  36] ; [231  45],[132.92482916  30.07517084] ; [225.07517084  50.92482916],0
p1,1,0.150535,2.066823,[ 11 151] ; [ 30 244],[ 15.23394495 146.76605505] ; [ 25.76605505 248.23394495],0
u3,1,0.231479,1.431753,[31 25] ; [34 17],[34.01869159 21.98130841] ; [30.98130841 20.01869159],0
v4,1,0.240483,1.377761,[152   9] ; [266   9],[154.35321101   6.64678899] ; [263.64678899  11.35321101],0
n2,1,0.292897,1.106258,[40  6] ; [37 10],[38.08602151  7.91397849] ; [38.91397849  8.08602151],0
r2,1,0.297334,1.086114,[156   3] ; [263  10],[154.21527778   4.78472222] ; [264.78472222   8.21527778],0
r3,1,0.308665,1.036378,[155   7] ; [268   7],[156.81006865   5.18993135] ; [266.18993135   8.81006865],0
n1,1,0.340965,0.906801,[18 28] ; [23 24],[20.27956989 25.72043011] ; [20.72043011 26.27956989],0
b4,1,0.441309,0.592876,[100  63] ; [159 117],[96.16628702 66.83371298] ; [162.83371298 113.16628702],0
s1,1,0.500281,0.454341,[  5 157] ; [ 12 262],[  6.31651376 155.68348624] ; [ 10.68348624 263.31651376],0
a7,1,0.511408,0.431185,[115  48] ; [202  73],[117.97031963  45.02968037] ; [199.02968037  75.97031963],0
b5,1,0.533995,0.386783,[100  63] ; [161 115],[96.90888383 66.09111617] ; [164.09111617 111.90888383],0
n3,1,0.585227,0.29786,[34 12] ; [37 10],[35.11827957 10.88172043] ; [35.88172043 11.11827957],0
a8,1,0.602217,0.271665,[ 26 125] ; [ 40 222],[ 24.13075061 126.86924939] ; [ 41.86924939 220.13075061],0
a6,1,0.62452,0.239565,[106  55] ; [188  88],[108.31578947  52.68421053] ; [185.68421053  90.31578947],0
v2,1,0.817914,0.053006,[85 64] ; [156 112],[86.11270983 62.88729017] ; [154.88729017 113.11270983],0
s4,1,0.92151,0.009709,[ 36 126] ; [ 60 215],[ 35.58810069 126.41189931] ; [ 60.41189931 214.58810069],0
b2,1,0.996904,1.5e-05,[36 56] ; [ 70 109],[35.98523985 56.01476015] ; [ 70.01476015 108.98523985],0
b3,1,0.996904,1.5e-05,[36 56] ; [ 70 109],[35.98523985 56.01476015] ; [ 70.01476015 108.98523985],0
