Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,3.2e-05,17.286772,[51 17] ; [44 59],[37.77777778 30.22222222] ; [57.22222222 45.77777778],1
a1,1,0.316651,1.002728,[ 5 64] ; [  4 101],[ 3.56896552 65.43103448] ; [ 5.43103448 99.56896552],0
d4,1,0.331864,0.941611,[58 11] ; [82 23],[55.51724138 13.48275862] ; [84.48275862 20.51724138],0
r4,1,0.348115,0.880316,[63  6] ; [91 14],[61.06896552  7.93103448] ; [92.93103448 12.06896552],0
v4,1,0.385649,0.752615,[67  2] ; [99  6],[65.82758621  3.17241379] ; [100.17241379   4.82758621],0
p8,1,0.391096,0.735531,[47 20] ; [67 38],[44.40697674 22.59302326] ; [69.59302326 35.40697674],0
a4,1,0.397006,0.717377,[28 41] ; [49 55],[30.71098266 38.28901734] ; [46.28901734 57.71098266],0
d3,1,0.446056,0.580655,[50 19] ; [69 34],[47.73837209 21.26162791] ; [71.26162791 31.73837209],0
r2,1,0.515484,0.422919,[65  3] ; [96  7],[64.02339181  3.97660819] ; [96.97660819  6.02339181],0
b1,1,0.547345,0.362096,[29 40] ; [49 56],[30.93103448 38.06896552] ; [47.06896552 57.93103448],0
u3,1,0.598184,0.277744,[9 8] ; [23 15],[9.89090909 7.10909091] ; [22.10909091 15.89090909],0
r1,1,0.615096,0.252821,[53 16] ; [84 21],[54.32758621 14.67241379] ; [82.67241379 22.32758621],0
s2,1,0.634587,0.225891,[28 41] ; [46 58],[29.51445087 39.48554913] ; [44.48554913 59.51445087],0
b5,1,0.647316,0.209301,[43 26] ; [69 36],[44.4137931 24.5862069] ; [67.5862069 37.4137931],0
n2,1,0.654865,0.199821,[5 4] ; [16  9],[5.55882353 3.44117647] ; [15.44117647  9.55882353],0
a5,1,0.688899,0.16028,[48 21] ; [70 35],[46.79310345 22.20689655] ; [71.20689655 33.79310345],0
p1,1,0.698783,0.149741,[ 6 63] ; [11 94],[ 6.74137931 62.25862069] ; [10.25862069 94.74137931],0
p2,1,0.698783,0.149741,[63  6] ; [94 11],[62.25862069  6.74137931] ; [94.74137931 10.25862069],0
u2,1,0.707513,0.140774,[10  7] ; [25 14],[10.625  6.375] ; [24.375 14.625],0
s1,1,0.730052,0.119064,[ 2 67] ; [ 4 99],[ 2.40697674 66.59302326] ; [ 3.59302326 99.40697674],0
u1,1,0.774653,0.081964,[13 56] ; [18 87],[12.29310345 56.70689655] ; [18.70689655 86.29310345],0
s6,1,0.785548,0.074037,[42 26] ; [67 38],[42.84393064 25.15606936] ; [66.15606936 38.84393064],0
p7,1,0.805966,0.060336,[55 12] ; [83 20],[54.38823529 12.61176471] ; [83.61176471 19.38823529],0
b3,1,0.810819,0.057298,[21 27] ; [29 34],[21.62162162 26.37837838] ; [28.37837838 34.62162162],0
b2,1,0.810819,0.057298,[21 27] ; [29 34],[21.62162162 26.37837838] ; [28.37837838 34.62162162],0
a8,1,0.866724,0.028164,[ 8 52] ; [14 84],[ 8.35443038 51.64556962] ; [13.64556962 84.35443038],0
r3,1,0.898483,0.016276,[66  3] ; [100   5],[65.82758621  3.17241379] ; [100.17241379   4.82758621],0
p4,1,0.900618,0.015595,[52 17] ; [80 25],[52.34482759 16.65517241] ; [79.65517241 25.34482759],0
d2,1,0.927596,0.008257,[35 34] ; [54 51],[35.29310345 33.70689655] ; [53.70689655 51.29310345],0
p5,1,0.944043,0.004926,[ 7 62] ; [11 94],[ 7.13793103 61.86206897] ; [10.86206897 94.13793103],0
a6,1,0.945283,0.00471,[47 22] ; [71 34],[46.79310345 22.20689655] ; [71.20689655 33.79310345],0
a2,1,0.959483,0.002581,[16 53] ; [24 81],[15.86206897 53.13793103] ; [24.13793103 80.86206897],0
u4,1,0.987239,0.000256,[ 2 67] ; [  3 102],[ 1.98275862 67.01724138] ; [  3.01724138 101.98275862],0
s3,1,0.995691,2.9e-05,[33 35] ; [51 54],[33.01734104 34.98265896] ; [50.98265896 54.01734104],0
