Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000916,10.990028,[21 30] ; [73 33],[30.53503185 20.46496815] ; [63.46496815 42.53503185],1
s8,1,0.759927,0.093377,[23 27] ; [46 60],[22.11538462 27.88461538] ; [46.88461538 59.11538462],0
p7,1,0.765075,0.089295,[30 20] ; [65 39],[30.84415584 19.15584416] ; [64.15584416 39.84415584],0
n1,1,0.765243,0.089164,[11  9] ; [8 8],[10.55555556  9.44444444] ; [8.44444444 7.55555556],0
u3,1,0.788067,0.072265,[8 5] ; [23 12],[8.39583333 4.60416667] ; [22.60416667 12.39583333],0
p11,1,0.804396,0.061337,[38 13] ; [77 29],[37.3566879 13.6433121] ; [77.6433121 28.3566879],0
s2,1,0.81675,0.053698,[27 24] ; [53 51],[26.32258065 24.67741935] ; [53.67741935 50.32258065],0
b4,1,0.84054,0.040483,[28 23] ; [60 46],[28.58598726 22.41401274] ; [59.41401274 46.58598726],0
v3,1,0.842939,0.039257,[15 36] ; [29 75],[14.47741935 36.52258065] ; [29.52258065 74.47741935],0
n2,1,0.924978,0.008867,[16  4] ; [13  3],[16.11111111  3.88888889] ; [12.88888889  3.11111111],0
r1,1,0.931885,0.007306,[41 10] ; [83 21],[40.8 10.2] ; [83.2 20.8],0
d2,1,0.975534,0.000941,[22 29] ; [46 60],[22.08917197 28.91082803] ; [45.91082803 60.08917197],0
