Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3e-06,21.748102,[104  16] ; [37 29],[90.96774194 29.03225806] ; [50.03225806 15.96774194],1
s2,1,0.137881,2.201448,[83 38] ; [55 15],[87.42408377 33.57591623] ; [50.57591623 19.42408377],0
d4,1,0.146598,2.107294,[109  12] ; [58 12],[105.79581152  15.20418848] ; [61.20418848  8.79581152],0
n1,1,0.156646,2.00631,[9 8] ; [ 6 14],[ 6.89189189 10.10810811] ; [ 8.10810811 11.89189189],0
a7,1,0.172142,1.864194,[79 43] ; [52 18],[83.23958333 38.76041667] ; [47.76041667 22.23958333],0
n6,1,0.173285,1.854293,[115   6] ; [62  7],[112.72105263   8.27894737] ; [64.27894737  4.72105263],0
n2,1,0.179339,1.803093,[15  2] ; [14  6],[13.32432432  3.67567568] ; [15.67567568  4.32432432],0
n5,1,0.184913,1.757691,[109  13] ; [57 12],[106.03141361  15.96858639] ; [59.96858639  9.03141361],0
r3,1,0.24673,1.341724,[119   3] ; [66  4],[117.55208333   4.44791667] ; [67.44791667  2.55208333],0
s8,1,0.283369,1.15086,[88 33] ; [55 14],[91.06842105 29.93157895] ; [51.93157895 17.06842105],0
b4,1,0.283662,1.149462,[67 55] ; [44 26],[70.53125 51.46875] ; [40.46875 29.53125],0
d5,1,0.364307,0.82299,[106  15] ; [58 12],[103.89528796  17.10471204] ; [60.10471204  9.89528796],0
b3,1,0.383859,0.758307,[42 45] ; [19 28],[39.60447761 47.39552239] ; [21.39552239 25.60447761],0
b2,1,0.383859,0.758307,[42 45] ; [19 28],[39.60447761 47.39552239] ; [21.39552239 25.60447761],0
n3,1,0.446805,0.578743,[13  4] ; [13  7],[11.94594595  5.05405405] ; [14.05405405  5.94594595],0
d3,1,0.456462,0.554556,[90 32] ; [55 15],[92.13541667 29.86458333] ; [52.86458333 17.13541667],0
v4,1,0.472224,0.516768,[119   3] ; [66  3],[118.16753927   3.83246073] ; [66.83246073  2.16753927],0
b1,1,0.525965,0.40218,[51 71] ; [26 44],[48.92708333 73.07291667] ; [28.07291667 41.92708333],0
a6,1,0.541617,0.372551,[83 38] ; [45 25],[81.08900524 39.91099476] ; [46.91099476 23.08900524],0
a2,1,0.573592,0.316709,[36 86] ; [18 52],[34.3125 87.6875] ; [19.6875 50.3125],0
d1,1,0.596027,0.28103,[83 39] ; [45 25],[81.33333333 40.66666667] ; [46.66666667 23.33333333],0
a8,1,0.628672,0.233865,[17 93] ; [11 49],[18.11764706 91.88235294] ; [ 9.88235294 50.11764706],0
s3,1,0.644031,0.213509,[86 35] ; [49 17],[87.35294118 33.64705882] ; [47.64705882 18.35294118],0
u4,1,0.658732,0.195068,[  5 117] ; [ 2 68],[  4.44791667 117.55208333] ; [ 2.55208333 67.44791667],0
u1,1,0.692139,0.15678,[31 91] ; [16 54],[29.86458333 92.13541667] ; [17.13541667 52.86458333],0
u3,1,0.709749,0.138528,[10  6] ; [11  5],[10.5  5.5] ; [10.5  5.5],0
u2,1,0.718894,0.129555,[10  6] ; [9 7],[9.5 6.5] ; [9.5 6.5],0
s5,1,0.774168,0.082328,[59 59] ; [33 36],[58.05347594 59.94652406] ; [33.94652406 35.05347594],0
s4,1,0.776102,0.080885,[ 19 103] ; [12 58],[ 19.69791667 102.30208333] ; [11.30208333 58.69791667],0
a4,1,0.806222,0.060173,[60 61] ; [36 34],[60.81675393 60.18324607] ; [35.18324607 34.81675393],0
v2,1,0.807649,0.059273,[95 26] ; [56 14],[95.65968586 25.34031414] ; [55.34031414 14.65968586],0
d2,1,0.828602,0.04687,[66 56] ; [39 31],[66.71875 55.28125] ; [38.28125 31.71875],0
b5,1,0.850165,0.035686,[68 54] ; [40 30],[68.625 53.375] ; [39.375 30.625],0
s1,1,0.856324,0.032781,[  4 116] ; [ 2 68],[  3.78947368 116.21052632] ; [ 2.21052632 67.78947368],0
a1,1,0.916802,0.010912,[ 11 111] ; [ 6 64],[ 10.80208333 111.19791667] ; [ 6.19791667 63.80208333],0
r1,1,0.960877,0.002406,[104  18] ; [59 10],[104.11518325  17.88481675] ; [58.88481675 10.11518325],0
