Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.4e-05,18.923149,[40 12] ; [22 39],[28.53097345 23.46902655] ; [33.46902655 27.53097345],1
s5,1,0.761662,0.091991,[14 36] ; [15 44],[13.30275229 36.69724771] ; [15.69724771 43.30275229],0
p12,1,0.792456,0.069233,[ 4 47] ; [ 4 57],[ 3.64285714 47.35714286] ; [ 4.35714286 56.64285714],0
r3,1,0.796596,0.066437,[50  2] ; [59  3],[49.71929825  2.28070175] ; [59.28070175  2.71929825],0
n2,1,0.857541,0.032222,[6 3] ; [14  6],[6.20689655 2.79310345] ; [13.79310345  6.20689655],0
n6,1,0.866434,0.028288,[43  9] ; [52 10],[43.33333333  8.66666667] ; [51.66666667 10.33333333],0
d2,1,0.889648,0.019251,[27 25] ; [33 29],[27.36842105 24.63157895] ; [32.63157895 29.36842105],0
a6,1,0.906968,0.013657,[33 19] ; [40 22],[33.29824561 18.70175439] ; [39.70175439 22.29824561],0
r1,1,0.925552,0.008731,[44  8] ; [52  9],[44.17699115  7.82300885] ; [51.82300885  9.17699115],0
a7,1,0.952702,0.003518,[38 14] ; [45 17],[37.85964912 14.14035088] ; [45.14035088 16.85964912],0
p8,1,0.958041,0.002768,[29 20] ; [37 25],[29.13513514 19.86486486] ; [36.86486486 25.13513514],0
p4,1,0.968021,0.001607,[30 22] ; [36 26],[30.10526316 21.89473684] ; [35.89473684 26.10526316],0
p2,1,0.986661,0.00028,[42 10] ; [50 12],[41.96491228 10.03508772] ; [50.03508772 11.96491228],0
p7,1,0.991105,0.000124,[36 15] ; [43 18],[35.97321429 15.02678571] ; [43.02678571 17.97321429],0
r2,1,0.995458,3.2e-05,[46  5] ; [55  6],[45.99107143  5.00892857] ; [55.00892857  5.99107143],0
