Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,51.679138,[20 39] ; [249  64],[42.66397849 16.33602151] ; [226.33602151  86.66397849],1
p1,1,0.49584,0.463829,[ 5 54] ; [ 36 277],[ 6.50268817 52.49731183] ; [ 34.49731183 278.50268817],0
u3,1,0.555193,0.348096,[7 5] ; [35 17],[7.875 4.125] ; [34.125 17.875],0
u1,1,0.560396,0.339019,[14 45] ; [ 86 228],[15.81769437 43.18230563] ; [ 84.18230563 229.81769437],0
n2,1,0.57771,0.309951,[12  3] ; [46 17],[11.15384615  3.84615385] ; [46.84615385 16.15384615],0
d4,1,0.609652,0.260682,[49 10] ; [268  45],[50.27688172  8.72311828] ; [266.72311828  46.27688172],0
a3,1,0.616428,0.25092,[47 11] ; [262  51],[48.30727763  9.69272237] ; [260.69272237  52.30727763],0
d2,1,0.627675,0.235227,[32 27] ; [181 133],[33.69168901 25.30831099] ; [179.30831099 134.69168901],0
p11,1,0.647549,0.209004,[47 12] ; [258  56],[48.24396783 10.75603217] ; [256.75603217  57.24396783],0
b4,1,0.660431,0.193,[32 27] ; [180 134],[33.53351206 25.46648794] ; [178.46648794 135.53351206],0
v3,1,0.706521,0.141777,[25 30] ; [148 159],[26.28453039 28.71546961] ; [146.71546961 160.28453039],0
p3,1,0.774077,0.082396,[33 25] ; [185 129],[33.98924731 24.01075269] ; [184.01075269 129.98924731],0
p6,1,0.815477,0.05446,[27 31] ; [149 160],[27.8147139 30.1852861] ; [148.1852861 160.8147139],0
a7,1,0.851763,0.03492,[41 18] ; [222  92],[41.60053619 17.39946381] ; [221.39946381  92.60053619],0
a4,1,0.933689,0.006923,[30 29] ; [161 152],[30.29301075 28.70698925] ; [160.70698925 152.29301075],0
