Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,2e-06,22.63796,[82 18] ; [22 28],[69.33333333 30.66666667] ; [34.66666667 15.33333333],1
r4,1,0.173198,1.855046,[87 13] ; [40 11],[84.10596026 15.89403974] ; [42.89403974  8.10596026],0
p12,1,0.213844,1.545208,[12 85] ; [ 3 48],[ 9.83108108 87.16891892] ; [ 5.16891892 45.83108108],0
p9,1,0.227271,1.457862,[82 15] ; [39 12],[79.30405405 17.69594595] ; [41.69594595  9.30405405],0
s1,1,0.245085,1.351103,[ 6 90] ; [ 1 50],[ 4.57142857 91.42857143] ; [ 2.42857143 48.57142857],0
a6,1,0.245677,1.347722,[64 35] ; [28 23],[60.72 38.28] ; [31.28 19.72],0
d2,1,0.249978,1.323427,[26 74] ; [ 9 42],[23.17880795 76.82119205] ; [11.82119205 39.17880795],0
p7,1,0.253686,1.30289,[53 44] ; [31 17],[56.19310345 40.80689655] ; [27.80689655 20.19310345],0
d4,1,0.275965,1.186854,[47 52] ; [29 22],[50.16 48.84] ; [25.84 25.16],0
r1,1,0.279776,1.168178,[75 25] ; [34 17],[72.18543046 27.81456954] ; [36.81456954 14.18543046],0
n1,1,0.290466,1.11746,[ 8 10] ; [ 4 11],[ 6.54545455 11.45454545] ; [5.45454545 9.54545455],0
b1,1,0.361421,0.832951,[43 57] ; [18 33],[40.39735099 59.60264901] ; [20.60264901 30.39735099],0
a8,1,0.371889,0.797344,[ 9 85] ; [ 7 41],[10.5915493 83.4084507] ; [ 5.4084507 42.5915493],0
s2,1,0.378446,0.775743,[43 53] ; [19 32],[40.48979592 55.51020408] ; [21.51020408 29.48979592],0
s6,1,0.382335,0.763181,[58 38] ; [27 24],[55.51020408 40.48979592] ; [29.48979592 21.51020408],0
a1,1,0.391139,0.735398,[ 3 97] ; [ 3 48],[ 3.97350993 96.02649007] ; [ 2.02649007 48.97350993],0
a7,1,0.41968,0.651212,[63 36] ; [29 22],[60.72 38.28] ; [31.28 19.72],0
d3,1,0.427768,0.628877,[38 61] ; [23 28],[40.26 58.74] ; [20.74 30.26],0
p5,1,0.524476,0.405083,[13 84] ; [ 5 46],[11.7972973 85.2027027] ; [ 6.2027027 44.7972973],0
a3,1,0.594322,0.283645,[55 44] ; [26 25],[53.46 45.54] ; [27.54 23.46],0
u4,1,0.625254,0.238552,[ 1 99] ; [ 1 50],[ 1.32450331 98.67549669] ; [ 0.67549669 50.32450331],0
u2,1,0.640995,0.217443,[26 19] ; [13 12],[25.07142857 19.92857143] ; [13.92857143 11.07142857],0
b5,1,0.654169,0.200684,[55 45] ; [30 21],[56.29139073 43.70860927] ; [28.70860927 22.29139073],0
u3,1,0.668802,0.183007,[24 21] ; [12 13],[23.14285714 21.85714286] ; [12.85714286 12.14285714],0
s5,1,0.700072,0.148397,[27 66] ; [13 37],[26.01398601 66.98601399] ; [13.98601399 36.01398601],0
b4,1,0.705168,0.143152,[62 38] ; [30 21],[60.92715232 39.07284768] ; [31.07284768 19.92715232],0
a2,1,0.708591,0.139688,[ 8 92] ; [ 5 46],[ 8.60927152 91.39072848] ; [ 4.39072848 46.60927152],0
n2,1,0.766735,0.088,[14  4] ; [11  4],[13.63636364  4.36363636] ; [11.36363636  3.63636364],0
s8,1,0.772349,0.083697,[35 63] ; [17 34],[34.20134228 63.79865772] ; [17.79865772 33.20134228],0
n3,1,0.7903,0.070714,[15  3] ; [13  2],[15.27272727  2.72727273] ; [12.72727273  2.27272727],0
d1,1,0.79394,0.068224,[ 7 93] ; [ 3 48],[ 6.62251656 93.37748344] ; [ 3.37748344 47.62251656],0
p2,1,0.904258,0.014468,[72 26] ; [37 14],[71.69127517 26.30872483] ; [37.30872483 13.69127517],0
s4,1,0.931322,0.007427,[20 79] ; [10 41],[19.8 79.2] ; [10.2 40.8],0
r3,1,0.959463,0.002583,[91  8] ; [47  4],[91.08  7.92] ; [46.92  4.08],0
u1,1,0.981383,0.000545,[ 4 96] ; [ 2 49],[ 3.97350993 96.02649007] ; [ 2.02649007 48.97350993],0
