Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,67.98667,[39 65] ; [259  64],[72.58079625 31.41920375] ; [225.41920375  97.58079625],1
a1,1,0.651437,0.204094,[ 7 97] ; [ 18 307],[ 6.06060606 97.93939394] ; [ 18.93939394 306.06060606],0
d5,1,0.704217,0.144122,[88 16] ; [279  45],[89.17757009 14.82242991] ; [277.82242991  46.17757009],0
a4,1,0.723119,0.125524,[48 56] ; [156 168],[49.57009346 54.42990654] ; [154.42990654 169.57009346],0
s2,1,0.752258,0.099643,[55 49] ; [176 146],[56.3943662 47.6056338] ; [174.6056338 147.3943662],0
p5,1,0.785959,0.073746,[13 91] ; [ 44 281],[13.81818182 90.18181818] ; [ 43.18181818 281.81818182],0
s7,1,0.803264,0.062063,[57 44] ; [170 139],[55.9195122 45.0804878] ; [171.0804878 137.9195122],0
s8,1,0.843005,0.039224,[53 51] ; [160 161],[52.12235294 51.87764706] ; [160.87764706 160.12235294],0
p3,1,0.886497,0.020374,[59 44] ; [183 141],[58.37470726 44.62529274] ; [183.62529274 140.37470726],0
p8,1,0.894141,0.017707,[57 44] ; [183 137],[57.57719715 43.42280285] ; [182.42280285 137.57719715],0
v3,1,0.924703,0.008932,[58 44] ; [178 138],[57.58851675 44.41148325] ; [178.41148325 137.58851675],0
p11,1,0.939282,0.005802,[88 16] ; [276  49],[88.24242424 15.75757576] ; [275.75757576  49.24242424],0
d4,1,0.954349,0.003277,[89 15] ; [278  46],[89.17757009 14.82242991] ; [277.82242991  46.17757009],0
s4,1,0.957796,0.0028,[16 88] ; [ 49 274],[15.83138173 88.16861827] ; [ 49.16861827 273.83138173],0
