Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.107856,[43 58] ; [320  99],[70.50576923 30.49423077] ; [292.49423077 126.50576923],1
p3,1,0.051139,3.803711,[36 67] ; [191 228],[44.79118774 58.20881226] ; [182.20881226 236.79118774],0
p12,1,0.060647,3.519603,[  1 100] ; [ 22 395],[ 4.48455598 96.51544402] ; [ 18.51544402 398.48455598],0
u2,1,0.066078,3.377848,[24 14] ; [62 72],[19. 19.] ; [67. 67.],0
r1,1,0.069078,3.304798,[73 29] ; [333  84],[79.79190751 22.20809249] ; [326.20809249  90.79190751],0
s2,1,0.080065,3.063574,[40 63] ; [202 215],[47.93461538 55.06538462] ; [194.06538462 222.93461538],0
a1,1,0.100112,2.703763,[ 6 97] ; [ 11 409],[ 3.34799235 99.65200765] ; [ 13.65200765 406.34799235],0
u3,1,0.101596,2.680311,[27 11] ; [76 59],[22.62427746 15.37572254] ; [80.37572254 54.62427746],0
a4,1,0.198652,1.652256,[38 65] ; [183 234],[43.775 59.225] ; [177.225 239.775],0
v1,1,0.204782,1.607939,[38 62] ; [185 226],[43.63992172 56.36007828] ; [179.36007828 231.63992172],0
a8,1,0.210604,1.567266,[ 8 89] ; [ 50 339],[11.57613169 85.42386831] ; [ 46.42386831 342.57613169],0
d1,1,0.221918,1.491922,[50 53] ; [232 188],[55.53728489 47.46271511] ; [226.46271511 193.53728489],0
a7,1,0.225416,1.469553,[68 35] ; [302 117],[73.00766284 29.99233716] ; [296.99233716 122.00766284],0
v2,1,0.227207,1.458259,[33 64] ; [166 242],[38.22376238 58.77623762] ; [160.77623762 247.22376238],0
p5,1,0.257257,1.283459,[ 5 98] ; [ 34 384],[ 7.71017274 95.28982726] ; [ 31.28982726 386.71017274],0
n3,1,0.273504,1.19909,[24 14] ; [72 27],[26.62773723 11.37226277] ; [69.37226277 29.62773723],0
b3,1,0.281224,1.161168,[18 43] ; [ 90 154],[21.6 39.4] ; [ 86.4 157.6],0
b2,1,0.281224,1.161168,[18 43] ; [ 90 154],[21.6 39.4] ; [ 86.4 157.6],0
d4,1,0.342676,0.900396,[77 25] ; [335  85],[80.50574713 21.49425287] ; [331.49425287  88.50574713],0
a3,1,0.349894,0.87384,[65 38] ; [284 134],[68.99616123 34.00383877] ; [280.00383877 137.99616123],0
d5,1,0.437144,0.603767,[78 25] ; [332  87],[80.90038314 22.09961686] ; [329.09961686  89.90038314],0
b5,1,0.447462,0.577074,[66 37] ; [252 168],[62.62715105 40.37284895] ; [255.37284895 164.62715105],0
s4,1,0.480556,0.4976,[18 85] ; [ 85 328],[20.56007752 82.43992248] ; [ 82.43992248 330.56007752],0
a6,1,0.506538,0.441213,[71 32] ; [275 145],[68.1414914 34.8585086] ; [277.8585086 142.1414914],0
b4,1,0.520329,0.413241,[55 48] ; [239 181],[57.90057361 45.09942639] ; [236.09942639 183.90057361],0
a2,1,0.653574,0.201424,[20 83] ; [ 90 330],[21.66347992 81.33652008] ; [ 88.33652008 331.66347992],0
n2,1,0.656764,0.197479,[27 12] ; [73 27],[28.05755396 10.94244604] ; [71.94244604 28.05755396],0
s3,1,0.731831,0.117437,[54 49] ; [227 191],[55.55278311 47.44721689] ; [225.44721689 192.55278311],0
u4,1,0.851232,0.035174,[  1 102] ; [  5 415],[  1.18164436 101.81835564] ; [  4.81835564 415.18164436],0
p1,1,0.911855,0.012254,[ 7 95] ; [ 30 388],[ 7.25769231 94.74230769] ; [ 29.74230769 388.25769231],0
d3,1,0.919525,0.010207,[67 35] ; [273 146],[66.56429942 35.43570058] ; [273.43570058 145.56429942],0
d2,1,0.921378,0.009741,[47 56] ; [193 225],[47.44721689 55.55278311] ; [192.55278311 225.44721689],0
s1,1,0.935814,0.006486,[ 3 98] ; [ 13 403],[ 3.12572534 97.87427466] ; [ 12.87427466 403.12572534],0
n1,1,0.955716,0.003084,[16 22] ; [42 59],[15.85611511 22.14388489] ; [42.14388489 58.85611511],0
