Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,80.334512,[ 30 102] ; [185  78],[71.84810127 60.15189873] ; [143.15189873 119.84810127],1
a6,1,0.268686,1.223441,[82 49] ; [180  84],[86.89113924 44.10886076] ; [175.10886076  88.89113924],0
n3,1,0.272589,1.203674,[25 12] ; [36 10],[27.19277108  9.80722892] ; [33.80722892 12.19277108],0
a7,1,0.318459,0.995263,[93 38] ; [199  64],[97.08629442 33.91370558] ; [194.91370558  68.08629442],0
p1,1,0.323432,0.975016,[ 10 122] ; [ 28 234],[ 12.73096447 119.26903553] ; [ 25.26903553 236.73096447],0
r2,1,0.342253,0.901973,[127   3] ; [251  11],[125.35714286   4.64285714] ; [252.64285714   9.35714286],0
v4,1,0.387042,0.748215,[126   5] ; [256   6],[127.33333333   3.66666667] ; [254.66666667   7.33333333],0
s3,1,0.387719,0.746084,[112  19] ; [232  30],[114.66666667  16.33333333] ; [229.33333333  32.66666667],0
s4,1,0.387906,0.745496,[34 96] ; [ 58 203],[30.58823529 99.41176471] ; [ 61.41176471 199.58823529],0
v3,1,0.397313,0.716444,[53 76] ; [115 137],[56.88188976 72.11811024] ; [111.11811024 140.88188976],0
b5,1,0.467585,0.527676,[83 49] ; [156 108],[79.66666667 52.33333333] ; [159.33333333 104.66666667],0
r3,1,0.529591,0.395176,[126   5] ; [256   7],[127.01015228   3.98984772] ; [254.98984772   8.01015228],0
u3,1,0.549403,0.358387,[26 15] ; [34 15],[27.33333333 13.66666667] ; [32.66666667 16.33333333],0
a1,1,0.558928,0.341563,[  7 125] ; [ 18 246],[  8.33333333 123.66666667] ; [ 16.66666667 247.33333333],0
s1,1,0.608749,0.262,[  7 124] ; [ 11 251],[  6. 125.] ; [ 12. 250.],0
a8,1,0.623952,0.240352,[ 20 101] ; [ 36 211],[ 18.41304348 102.58695652] ; [ 37.58695652 209.41304348],0
b3,1,0.732583,0.116753,[28 47] ; [ 67 102],[29.20081967 45.79918033] ; [ 65.79918033 103.20081967],0
b2,1,0.732583,0.116753,[28 47] ; [ 67 102],[29.20081967 45.79918033] ; [ 65.79918033 103.20081967],0
n1,1,0.761593,0.092045,[14 22] ; [19 26],[14.66666667 21.33333333] ; [18.33333333 26.66666667],0
v2,1,0.874804,0.024825,[73 49] ; [151 105],[72.2962963 49.7037037] ; [151.7037037 104.2962963],0
b4,1,1.0,0.0,[76 56] ; [152 112],[76. 56.] ; [152. 112.],0
