Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,75.579059,[112  20] ; [ 9 43],[86.80434783 45.19565217] ; [34.19565217 17.80434783],1
d1,1,0.46176,0.541625,[56 77] ; [25 27],[58.23243243 74.76756757] ; [22.76756757 29.23243243],0
p4,1,0.611952,0.257343,[48 84] ; [21 31],[49.5 82.5] ; [19.5 32.5],0
a4,1,0.614636,0.253479,[36 97] ; [16 36],[37.38378378 95.61621622] ; [14.61621622 37.38378378],0
n1,1,0.796127,0.066751,[ 9 35] ; [ 6 20],[ 9.42857143 34.57142857] ; [ 5.57142857 20.42857143],0
d4,1,0.839915,0.040805,[101  32] ; [38 13],[100.47282609  32.52717391] ; [38.52717391 12.47282609],0
u2,1,0.88354,0.021457,[26 28] ; [11 11],[26.28947368 27.71052632] ; [10.71052632 11.28947368],0
a2,1,0.901583,0.015292,[ 17 116] ; [ 7 45],[ 17.25405405 115.74594595] ; [ 6.74594595 45.25405405],0
d5,1,0.915014,0.011388,[91 42] ; [36 16],[91.3027027 41.6972973] ; [35.6972973 16.3027027],0
a3,1,0.936741,0.006299,[77 55] ; [30 22],[76.76086957 55.23913043] ; [30.23913043 21.76086957],0
s4,1,0.946011,0.004586,[ 25 108] ; [10 42],[ 25.16216216 107.83783784] ; [ 9.83783784 42.16216216],0
u1,1,0.968004,0.001609,[ 10 123] ; [ 4 48],[ 10.06486486 122.93513514] ; [ 3.93513514 48.06486486],0
p1,1,0.992548,8.7e-05,[  5 126] ; [ 2 50],[  5.01092896 125.98907104] ; [ 1.98907104 50.01092896],0
