Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000815,11.20784,[55 52] ; [59 19],[65.93513514 41.06486486] ; [48.06486486 29.93513514],1
p12,1,0.090017,2.874074,[ 9 97] ; [ 2 77],[ 6.3027027 99.6972973] ; [ 4.6972973 74.3027027],0
p4,1,0.094758,2.791623,[45 62] ; [43 36],[50.62365591 56.37634409] ; [37.37634409 41.62365591],0
s7,1,0.119469,2.424264,[30 70] ; [31 44],[34.85714286 65.14285714] ; [26.14285714 48.85714286],0
p11,1,0.139366,2.184949,[68 39] ; [59 21],[72.6684492 34.3315508] ; [54.3315508 25.6684492],0
s8,1,0.142171,2.154298,[27 79] ; [28 51],[31.51351351 74.48648649] ; [23.48648649 55.51351351],0
a4,1,0.194196,1.685496,[19 88] ; [20 58],[22.55675676 84.44324324] ; [16.44324324 61.55675676],0
s1,1,0.228329,1.451239,[  5 101] ; [ 7 69],[ 6.98901099 99.01098901] ; [ 5.01098901 70.98901099],0
s5,1,0.242558,1.365665,[25 79] ; [13 64],[21.83425414 82.16574586] ; [16.16574586 60.83425414],0
d5,1,0.243138,1.362305,[40 66] ; [37 43],[43.88172043 62.11827957] ; [33.11827957 46.88172043],0
a1,1,0.296661,1.089145,[  4 103] ; [ 1 79],[  2.86096257 104.13903743] ; [ 2.13903743 77.86096257],0
p3,1,0.297721,1.084374,[38 69] ; [34 45],[41.41935484 65.58064516] ; [30.58064516 48.41935484],0
b2,1,0.298362,1.081499,[12 45] ; [16 38],[14.37837838 42.62162162] ; [13.62162162 40.37837838],0
b3,1,0.298362,1.081499,[12 45] ; [16 38],[14.37837838 42.62162162] ; [13.62162162 40.37837838],0
v4,1,0.298763,1.079707,[91 15] ; [70  7],[93.2568306 12.7431694] ; [67.7431694  9.2568306],0
n6,1,0.31191,1.022569,[77 30] ; [62 17],[79.96236559 27.03763441] ; [59.03763441 19.96236559],0
s6,1,0.332051,0.940883,[51 54] ; [43 34],[54.23076923 50.76923077] ; [39.76923077 37.23076923],0
u2,1,0.392041,0.732601,[24 41] ; [16 19],[26. 39.] ; [14. 21.],0
n1,1,0.395877,0.720814,[15 24] ; [10 10],[16.52542373 22.47457627] ; [ 8.47457627 11.52542373],0
s3,1,0.634991,0.225353,[46 59] ; [36 40],[47.56906077 57.43093923] ; [34.43093923 41.56906077],0
b1,1,0.71449,0.133834,[47 60] ; [33 47],[45.77540107 61.22459893] ; [34.22459893 45.77540107],0
s4,1,0.719605,0.128871,[21 85] ; [14 65],[20.05405405 85.94594595] ; [14.94594595 64.05405405],0
p2,1,0.729063,0.119974,[74 32] ; [57 22],[75.05945946 30.94054054] ; [55.94054054 23.05945946],0
p5,1,0.733902,0.115559,[ 9 95] ; [ 8 71],[ 9.66120219 94.33879781] ; [ 7.33879781 71.66120219],0
s2,1,0.772807,0.083351,[35 71] ; [27 50],[35.91256831 70.08743169] ; [26.08743169 50.91256831],0
p8,1,0.803948,0.061623,[44 60] ; [34 43],[44.81767956 59.18232044] ; [33.18232044 43.81767956],0
d2,1,0.908618,0.013175,[22 85] ; [17 63],[22.31550802 84.68449198] ; [16.68449198 63.31550802],0
p6,1,0.930315,0.007647,[29 76] ; [22 56],[29.26229508 75.73770492] ; [21.73770492 56.26229508],0
a8,1,0.938181,0.006015,[11 90] ; [ 8 63],[11.15697674 89.84302326] ; [ 7.84302326 63.15697674],0
b4,1,0.983599,0.000423,[55 52] ; [41 39],[54.93048128 52.06951872] ; [41.06951872 38.93048128],0
a6,1,0.984787,0.000364,[59 48] ; [44 36],[58.93582888 48.06417112] ; [44.06417112 35.93582888],0
p7,1,0.99733,1.1e-05,[58 47] ; [42 34],[58.01104972 46.98895028] ; [41.98895028 34.01104972],0
